,playercode,EventId,TotPrizeMoney,Same_Nationality,iscritto,ha_pts_def,EventType_500,Surface_Grass,Surface_Hard
1920,b0fv,496,740730,0,0,1,0,0,1
1921,b0fv,499,680140,0,0,1,0,0,1
1922,b0fv,506,658390,1,1,1,0,0,0
1923,b0fv,375,596035,0,0,1,0,0,1
1924,b0fv,8998,680140,0,0,1,0,0,1
1925,b0fv,301,680140,0,0,1,0,0,1
1926,hh06,341,596035,0,0,1,0,0,1
1927,hh06,5100,766715,0,0,1,0,0,1
1928,hh06,328,2523045,0,1,1,1,0,1
1929,hh06,337,2736875,0,0,1,1,0,1
1930,hh06,7581,1190210,0,0,0,0,0,1
1931,hh06,4713,1019185,0,0,0,0,0,1
1932,hh06,6242,798335,0,0,1,0,0,1
1933,hh06,319,596035,0,0,0,0,0,0
1934,hh06,418,2396115,0,0,0,1,0,1
1935,hh06,439,596035,0,0,0,0,0,0
1936,hh06,314,596035,0,1,1,0,0,0
1937,hh06,7480,889890,0,0,1,0,0,1
1938,hh06,316,596035,0,0,1,0,0,0
1939,hh06,311,2522220,0,0,1,1,1,0
1940,hh06,500,2522220,0,0,1,1,1,0
1941,hh06,440,706850,0,0,1,0,1,0
1942,hh06,321,751630,0,1,1,0,1,0
1943,hh06,414,2158560,0,0,1,1,0,0
1944,hh06,322,596035,0,0,1,0,0,0
1945,hh06,308,2500000,0,0,1,1,0,0
1946,hh06,425,2889200,0,0,1,1,0,0
1947,hh06,4462,596035,0,0,1,0,0,0
1948,hh06,360,596035,0,0,1,0,0,0
1949,hh06,717,680140,0,0,1,0,0,0
1950,hh06,451,2760000,0,0,0,1,0,1
1951,hh06,6932,2396115,0,0,0,1,0,0
1952,hh06,407,2401550,0,0,0,1,0,1
1953,hh06,424,2760000,0,0,0,1,0,1
1954,hh06,375,596035,0,0,1,0,0,1
1955,hh06,8998,680140,0,0,1,0,0,1
1956,hh06,301,680140,0,0,1,0,0,1
1957,hd68,341,596035,0,1,0,0,0,1
1958,hd68,5100,766715,0,0,0,0,0,1
1959,hd68,328,2523045,0,0,1,1,0,1
1960,hd68,337,2736875,0,0,1,1,0,1
1961,hd68,7485,706850,0,0,1,0,0,1
1962,hd68,429,706850,0,0,1,0,0,1
1963,hd68,9410,1055255,0,1,1,0,0,1
1964,hd68,7581,1190210,0,1,0,0,0,1
1965,hd68,4713,1019185,0,0,0,0,0,1
1966,hd68,6242,798335,0,0,1,0,0,1
1967,hd68,319,596035,0,0,1,0,0,0
1968,hd68,418,2396115,0,1,1,1,0,1
1969,hd68,439,596035,0,0,1,0,0,0
1970,hd68,8994,596035,0,0,1,0,1,0
1971,hd68,741,756875,0,1,1,0,1,0
1972,hd68,311,2522220,0,1,1,1,1,0
1973,hd68,500,2522220,0,0,1,1,1,0
1974,hd68,440,706850,0,0,1,0,1,0
1975,hd68,321,751630,0,0,1,0,1,0
1976,hd68,414,2158560,0,0,0,1,0,0
1977,hd68,322,596035,0,0,0,0,0,0
1978,hd68,308,2500000,0,1,0,1,0,0
1979,hd68,425,2889200,0,0,0,1,0,0
1980,hd68,4462,596035,0,0,0,0,0,0
1981,hd68,360,596035,0,0,0,0,0,0
1982,hd68,717,680140,0,0,0,0,0,0
1983,hd68,451,2760000,0,0,1,1,0,1
1984,hd68,6932,2396115,0,0,1,1,0,0
1985,hd68,496,740730,0,0,1,0,0,1
1986,hd68,499,680140,0,0,1,0,0,1
1987,hd68,506,658390,0,0,1,0,0,0
1988,hd68,407,2401550,0,0,0,1,0,1
1989,hd68,424,2760000,0,0,0,1,0,1
1990,hd68,375,596035,0,0,1,0,0,1
1991,p0ct,747,4016050,0,0,0,1,0,1
1992,p0ct,329,2226470,0,0,0,1,0,1
1993,p0ct,6242,798335,0,0,0,0,0,1
1994,p0ct,314,596035,0,1,0,0,0,0
1995,p0ct,7480,889890,0,0,0,0,0,1
1996,p0ct,316,596035,0,0,0,0,0,0
1997,p0ct,311,2522220,0,0,1,1,1,0
1998,p0ct,500,2522220,0,0,1,1,1,0
1999,p0ct,440,706850,0,0,1,0,1,0
2000,p0ct,321,751630,0,0,1,0,1,0
2001,p0ct,414,2158560,0,0,1,1,0,0
2002,p0ct,322,596035,0,0,1,0,0,0
2003,p0ct,308,2500000,0,0,1,1,0,0
2004,p0ct,425,2889200,0,0,1,1,0,0
2005,p0ct,4462,596035,0,0,1,0,0,0
2006,p0ct,360,596035,0,0,1,0,0,0
2007,p0ct,717,680140,0,0,1,0,0,0
2008,p0ct,8998,680140,0,0,1,0,0,1
2009,p0ct,301,680140,0,0,1,0,0,1
2010,rc04,341,596035,0,0,0,0,0,1
2011,rc04,5100,766715,0,0,0,0,0,1
2012,rc04,328,2523045,0,0,0,1,0,1
2013,rc04,337,2736875,0,0,0,1,0,1
2014,rc04,6242,798335,0,0,0,0,0,1
2015,rc04,314,596035,0,1,1,0,0,0
2016,rc04,7480,889890,0,0,1,0,0,1
2017,rc04,316,596035,0,0,1,0,0,0
2018,rc04,311,2522220,0,0,0,1,1,0
2019,rc04,500,2522220,0,0,0,1,1,0
2020,rc04,440,706850,0,0,1,0,1,0
2021,rc04,321,751630,0,0,1,0,1,0
2022,rc04,308,2500000,0,1,1,1,0,0
2023,rc04,425,2889200,0,0,1,1,0,0
2024,rc04,495,3237670,0,0,0,1,0,1
2025,rc04,807,2585410,0,0,0,1,0,1
2026,rc04,8996,680140,0,0,0,0,0,0
2027,rc04,451,2760000,0,0,1,1,0,1
2028,rc04,6932,2396115,0,0,1,1,0,0
2029,rc04,496,740730,0,0,1,0,0,1
2030,rc04,499,680140,0,0,1,0,0,1
2031,rc04,506,658390,0,0,1,0,0,0
2032,rc04,375,596035,0,0,1,0,0,1
2033,rc04,8998,680140,0,0,1,0,0,1
2034,rc04,301,680140,0,0,1,0,0,1
2035,kc04,341,596035,0,0,1,0,0,1
2036,kc04,5100,766715,0,0,1,0,0,1
2037,kc04,7581,1190210,0,0,0,0,0,1
2038,kc04,4713,1019185,0,0,0,0,0,1
2039,kc04,7581,1190210,0,0,0,0,0,1
2040,kc04,4713,1019185,0,0,0,0,0,1
2041,kc04,7581,1190210,0,0,0,0,0,1
2042,kc04,4713,1019185,0,0,0,0,0,1
2043,kc04,319,596035,0,0,0,0,0,0
2044,kc04,418,2396115,0,0,0,1,0,1
2045,kc04,439,596035,0,0,0,0,0,0
2046,kc04,314,596035,0,0,0,0,0,0
2047,kc04,7480,889890,0,0,0,0,0,1
2048,kc04,316,596035,0,0,0,0,0,0
2049,kc04,311,2522220,0,0,1,1,1,0
2050,kc04,500,2522220,0,0,1,1,1,0
2051,kc04,308,2500000,0,0,1,1,0,0
2052,kc04,425,2889200,0,1,1,1,0,0
2053,kc04,4462,596035,0,0,0,0,0,0
2054,kc04,360,596035,0,0,0,0,0,0
2055,kc04,717,680140,0,0,0,0,0,0
2056,kc04,495,3237670,0,1,1,1,0,1
2057,kc04,807,2585410,0,0,1,1,0,1
2058,kc04,8996,680140,0,0,1,0,0,0
2059,kc04,451,2760000,0,1,0,1,0,1
2060,kc04,6932,2396115,0,0,0,1,0,0
2061,ta29,341,596035,0,0,0,0,0,1
2062,ta29,5100,766715,0,1,0,0,0,1
2063,ta29,328,2523045,0,0,1,1,0,1
2064,ta29,337,2736875,0,0,1,1,0,1
2065,ta29,747,4016050,0,0,1,1,0,1
2066,ta29,329,2226470,0,0,1,1,0,1
2067,ta29,319,596035,0,0,1,0,0,0
2068,ta29,418,2396115,0,0,1,1,0,1
2069,ta29,439,596035,0,1,1,0,0,0
2070,ta29,311,2522220,0,0,1,1,1,0
2071,ta29,500,2522220,0,0,1,1,1,0
2072,ta29,4462,596035,0,0,1,0,0,0
2073,ta29,360,596035,0,1,1,0,0,0
2074,ta29,717,680140,0,0,1,0,0,0
2075,ta29,451,2760000,0,0,1,1,0,1
2076,ta29,6932,2396115,0,1,1,1,0,0
2077,ta29,496,740730,0,0,1,0,0,1
2078,ta29,499,680140,0,0,1,0,0,1
2079,ta29,506,658390,1,1,1,0,0,0
2080,ta29,375,596035,0,0,1,0,0,1
2081,n679,7581,1190210,0,0,0,0,0,1
2082,n679,4713,1019185,0,0,0,0,0,1
2083,n679,319,596035,0,0,0,0,0,0
2084,n679,418,2396115,0,0,0,1,0,1
2085,n679,439,596035,0,0,0,0,0,0
2086,n679,8994,596035,0,0,1,0,1,0
2087,n679,741,756875,0,0,1,0,1,0
2088,n679,311,2522220,0,0,1,1,1,0
2089,n679,500,2522220,0,0,1,1,1,0
2090,n679,308,2500000,0,0,1,1,0,0
2091,n679,425,2889200,0,0,1,1,0,0
2092,n679,4462,596035,0,0,1,0,0,0
2093,n679,360,596035,0,0,1,0,0,0
2094,n679,717,680140,0,0,1,0,0,0
2095,n679,495,3237670,0,0,0,1,0,1
2096,n679,807,2585410,0,0,0,1,0,1
2097,n679,8996,680140,0,0,0,0,0,0
2098,n679,451,2760000,0,0,1,1,0,1
2099,n679,6932,2396115,0,0,1,1,0,0
2100,n679,496,740730,0,0,1,0,0,1
2101,n679,499,680140,0,0,1,0,0,1
2102,n679,506,658390,0,0,1,0,0,0
2103,h996,341,596035,0,0,1,0,0,1
2104,h996,5100,766715,0,0,1,0,0,1
2105,h996,328,2523045,0,0,0,1,0,1
2106,h996,337,2736875,0,0,0,1,0,1
2107,h996,7485,706850,0,1,1,0,0,1
2108,h996,429,706850,0,0,1,0,0,1
2109,h996,9410,1055255,0,0,1,0,0,1
2110,h996,747,4016050,0,0,0,1,0,1
2111,h996,329,2226470,0,0,0,1,0,1
2112,h996,314,596035,0,1,1,0,0,0
2113,h996,7480,889890,0,0,1,0,0,1
2114,h996,316,596035,0,0,1,0,0,0
2115,h996,8994,596035,0,0,0,0,1,0
2116,h996,741,756875,0,0,0,0,1,0
2117,h996,311,2522220,0,0,1,1,1,0
2118,h996,500,2522220,0,0,1,1,1,0
2119,h996,414,2158560,0,0,1,1,0,0
2120,h996,322,596035,0,1,1,0,0,0
2121,h996,4462,596035,0,0,1,0,0,0
2122,h996,360,596035,0,1,1,0,0,0
2123,h996,717,680140,0,0,1,0,0,0
2124,h996,495,3237670,0,0,1,1,0,1
2125,h996,807,2585410,0,0,1,1,0,1
2126,h996,8996,680140,0,0,1,0,0,0
2127,h996,496,740730,1,1,1,0,0,1
2128,h996,499,680140,0,0,1,0,0,1
2129,h996,506,658390,0,0,1,0,0,0
2130,h996,375,596035,0,0,1,0,0,1
2131,h996,8998,680140,0,0,0,0,0,1
2132,h996,301,680140,0,0,0,0,0,1
2133,bf23,496,740730,0,0,1,0,0,1
2134,bf23,499,680140,0,0,1,0,0,1
2135,bf23,506,658390,0,0,1,0,0,0
2136,bf23,375,596035,0,0,1,0,0,1
2137,m0ht,328,2523045,0,0,1,1,0,1
2138,m0ht,337,2736875,0,0,1,1,0,1
2139,m0ht,747,4016050,0,0,0,1,0,1
2140,m0ht,329,2226470,0,0,0,1,0,1
2141,m0ht,319,596035,0,0,1,0,0,0
2142,m0ht,418,2396115,0,0,1,1,0,1
2143,m0ht,439,596035,0,0,1,0,0,0
2144,m0ht,314,596035,0,0,1,0,0,0
2145,m0ht,7480,889890,0,0,1,0,0,1
2146,m0ht,316,596035,0,0,1,0,0,0
2147,m0ht,8994,596035,0,0,1,0,1,0
2148,m0ht,741,756875,0,0,1,0,1,0
2149,m0ht,440,706850,0,0,1,0,1,0
2150,m0ht,321,751630,0,0,1,0,1,0
2151,m0ht,308,2500000,0,0,0,1,0,0
2152,m0ht,425,2889200,0,0,0,1,0,0
2153,m0ht,4462,596035,0,0,1,0,0,0
2154,m0ht,360,596035,0,1,1,0,0,0
2155,m0ht,717,680140,0,0,1,0,0,0
2156,m0ht,495,3237670,0,0,1,1,0,1
2157,m0ht,807,2585410,0,0,1,1,0,1
2158,m0ht,8996,680140,0,0,1,0,0,0
2159,m0ht,496,740730,0,0,0,0,0,1
2160,m0ht,499,680140,0,0,0,0,0,1
2161,m0ht,506,658390,0,0,0,0,0,0
2162,m0ht,407,2401550,0,0,0,1,0,1
2163,m0ht,424,2760000,0,0,0,1,0,1
2164,m0ht,375,596035,0,1,0,0,0,1
2165,r0go,341,596035,0,0,1,0,0,1
2166,r0go,5100,766715,0,0,1,0,0,1
2167,r0go,328,2523045,0,0,1,1,0,1
2168,r0go,7485,706850,0,0,0,0,0,1
2169,r0go,429,706850,0,0,0,0,0,1
2170,r0go,7581,1190210,0,0,0,0,0,1
2171,r0go,4713,1019185,0,0,0,0,0,1
2172,r0go,319,596035,0,1,1,0,0,0
2173,r0go,418,2396115,0,0,1,1,0,1
2174,r0go,314,596035,0,1,1,0,0,0
2175,r0go,8994,596035,0,0,0,0,1,0
2176,r0go,741,756875,0,0,0,0,1,0
2177,r0go,311,2522220,0,0,1,1,1,0
2178,r0go,500,2522220,0,0,1,1,1,0
2179,r0go,440,706850,0,0,1,0,1,0
2180,r0go,321,751630,0,0,1,0,1,0
2181,r0go,414,2158560,0,0,0,1,0,0
2182,r0go,322,596035,0,0,0,0,0,0
2183,r0go,4462,596035,0,0,0,0,0,0
2184,r0go,360,596035,0,1,0,0,0,0
2185,r0go,495,3237670,0,0,1,1,0,1
2186,r0go,807,2585410,0,0,1,1,0,1
2187,r0go,451,2760000,0,0,1,1,0,1
2188,r0go,6932,2396115,0,0,1,1,0,0
2189,r0go,407,2401550,0,0,0,1,0,1
2190,r0go,424,2760000,0,0,0,1,0,1
2191,r0go,8998,680140,0,0,0,0,0,1
2192,r0go,301,680140,0,0,0,0,0,1
2193,w0bh,341,596035,0,0,1,0,0,1
2194,w0bh,5100,766715,0,0,1,0,0,1
2195,w0bh,328,2523045,0,0,0,1,0,1
2196,w0bh,337,2736875,0,0,0,1,0,1
2197,w0bh,747,4016050,0,1,1,1,0,1
2198,w0bh,329,2226470,0,0,1,1,0,1
2199,w0bh,7581,1190210,0,1,0,0,0,1
2200,w0bh,4713,1019185,0,0,0,0,0,1
2201,w0bh,6242,798335,0,0,0,0,0,1
2202,w0bh,319,596035,0,0,0,0,0,0
2203,w0bh,418,2396115,0,0,0,1,0,1
2204,w0bh,439,596035,0,0,0,0,0,0
2205,w0bh,8994,596035,0,0,0,0,1,0
2206,w0bh,741,756875,0,0,0,0,1,0
2207,w0bh,311,2522220,0,0,0,1,1,0
2208,w0bh,500,2522220,0,0,0,1,1,0
2209,w0bh,440,706850,0,0,1,0,1,0
2210,w0bh,321,751630,0,0,1,0,1,0
2211,w0bh,414,2158560,0,0,0,1,0,0
2212,w0bh,322,596035,0,0,0,0,0,0
2213,w0bh,308,2500000,0,0,1,1,0,0
2214,w0bh,425,2889200,0,0,1,1,0,0
2215,w0bh,495,3237670,0,0,0,1,0,1
2216,w0bh,807,2585410,0,0,0,1,0,1
2217,w0bh,8996,680140,0,0,0,0,0,0
2218,w0bh,451,2760000,0,0,1,1,0,1
2219,w0bh,6932,2396115,0,0,1,1,0,0
2220,w0bh,407,2401550,0,0,0,1,0,1
2221,w0bh,424,2760000,0,0,0,1,0,1
2222,w0bh,8998,680140,0,0,0,0,0,1
2223,w0bh,301,680140,0,0,0,0,0,1
2224,s0n0,341,596035,0,1,1,0,0,1
2225,s0n0,5100,766715,0,0,1,0,0,1
2226,s0n0,7485,706850,0,0,1,0,0,1
2227,s0n0,429,706850,0,0,1,0,0,1
2228,s0n0,9410,1055255,0,1,1,0,0,1
2229,s0n0,747,4016050,0,1,0,1,0,1
2230,s0n0,329,2226470,0,0,0,1,0,1
2231,s0n0,6242,798335,0,1,1,0,0,1
2232,s0n0,319,596035,0,0,1,0,0,0
2233,s0n0,418,2396115,0,0,1,1,0,1
2234,s0n0,439,596035,0,0,1,0,0,0
2235,s0n0,314,596035,0,0,1,0,0,0
2236,s0n0,7480,889890,0,1,1,0,0,1
2237,s0n0,316,596035,0,0,1,0,0,0
2238,s0n0,8994,596035,0,0,0,0,1,0
2239,s0n0,741,756875,0,0,0,0,1,0
2240,s0n0,311,2522220,0,0,1,1,1,0
2241,s0n0,500,2522220,0,0,1,1,1,0
2242,s0n0,440,706850,0,0,1,0,1,0
2243,s0n0,321,751630,0,0,1,0,1,0
2244,s0n0,308,2500000,0,0,1,1,0,0
2245,s0n0,425,2889200,0,0,1,1,0,0
2246,s0n0,4462,596035,0,0,0,0,0,0
2247,s0n0,360,596035,0,0,0,0,0,0
2248,s0n0,717,680140,0,0,0,0,0,0
2249,s0n0,495,3237670,0,0,1,1,0,1
2250,s0n0,807,2585410,0,0,1,1,0,1
2251,s0n0,8996,680140,0,0,1,0,0,0
2252,s0n0,451,2760000,0,0,0,1,0,1
2253,s0n0,6932,2396115,0,0,0,1,0,0
2254,s0n0,496,740730,0,0,1,0,0,1
2255,s0n0,499,680140,0,0,1,0,0,1
2256,s0n0,506,658390,0,0,1,0,0,0
2257,s0n0,407,2401550,0,0,0,1,0,1
2258,s0n0,424,2760000,0,0,0,1,0,1
2259,s0n0,8998,680140,1,1,1,0,0,1
2260,s0n0,301,680140,0,0,1,0,0,1
2261,r0fs,6242,798335,0,0,0,0,0,1
2262,r0fs,319,596035,0,0,1,0,0,0
2263,r0fs,418,2396115,0,0,1,1,0,1
2264,r0fs,439,596035,0,0,1,0,0,0
2265,r0fs,8994,596035,0,0,1,0,1,0
2266,r0fs,741,756875,0,0,1,0,1,0
2267,r0fs,311,2522220,0,0,0,1,1,0
2268,r0fs,500,2522220,0,0,0,1,1,0
2269,r0fs,440,706850,0,0,1,0,1,0
2270,r0fs,321,751630,0,0,1,0,1,0
2271,r0fs,308,2500000,0,0,1,1,0,0
2272,r0fs,425,2889200,0,0,1,1,0,0
2273,r0fs,495,3237670,0,0,1,1,0,1
2274,r0fs,807,2585410,0,0,1,1,0,1
2275,r0fs,8996,680140,0,0,1,0,0,0
2276,r0fs,407,2401550,0,0,0,1,0,1
2277,r0fs,424,2760000,0,0,0,1,0,1
2278,r0fs,375,596035,0,0,1,0,0,1
2279,k926,341,596035,0,0,1,0,0,1
2280,k926,5100,766715,0,0,1,0,0,1
2281,k926,328,2523045,0,0,1,1,0,1
2282,k926,337,2736875,0,0,1,1,0,1
2283,k926,747,4016050,0,0,1,1,0,1
2284,k926,329,2226470,0,0,1,1,0,1
2285,k926,7581,1190210,0,0,1,0,0,1
2286,k926,4713,1019185,0,0,1,0,0,1
2287,k926,6242,798335,0,0,1,0,0,1
2288,k926,319,596035,0,0,0,0,0,0
2289,k926,418,2396115,0,0,0,1,0,1
2290,k926,439,596035,0,0,0,0,0,0
2291,k926,314,596035,0,0,1,0,0,0
2292,k926,7480,889890,0,0,1,0,0,1
2293,k926,316,596035,0,0,1,0,0,0
2294,k926,8994,596035,0,0,0,0,1,0
2295,k926,741,756875,0,0,0,0,1,0
2296,k926,311,2522220,0,0,1,1,1,0
2297,k926,500,2522220,0,0,1,1,1,0
2298,k926,440,706850,0,0,1,0,1,0
2299,k926,321,751630,0,0,1,0,1,0
2300,k926,308,2500000,0,0,1,1,0,0
2301,k926,425,2889200,0,0,1,1,0,0
2302,k926,451,2760000,0,1,1,1,0,1
2303,k926,6932,2396115,0,0,1,1,0,0
2304,k926,496,740730,0,0,1,0,0,1
2305,k926,499,680140,0,0,1,0,0,1
2306,k926,506,658390,0,0,1,0,0,0
2307,k926,407,2401550,0,1,1,1,0,1
2308,k926,424,2760000,0,0,1,1,0,1
2309,k926,375,596035,0,1,1,0,0,1
2310,b0ej,328,2523045,0,0,1,1,0,1
2311,b0ej,337,2736875,0,0,1,1,0,1
2312,b0ej,7485,706850,0,0,1,0,0,1
2313,b0ej,429,706850,0,0,1,0,0,1
2314,b0ej,9410,1055255,0,0,1,0,0,1
2315,b0ej,747,4016050,0,0,1,1,0,1
2316,b0ej,329,2226470,0,0,1,1,0,1
2317,b0ej,7581,1190210,0,0,1,0,0,1
2318,b0ej,4713,1019185,0,1,1,0,0,1
2319,b0ej,6242,798335,0,1,1,0,0,1
2320,b0ej,319,596035,0,1,1,0,0,0
2321,b0ej,418,2396115,0,0,1,1,0,1
2322,b0ej,439,596035,0,0,1,0,0,0
2323,b0ej,314,596035,0,0,0,0,0,0
2324,b0ej,7480,889890,0,0,0,0,0,1
2325,b0ej,316,596035,0,1,0,0,0,0
2326,b0ej,8994,596035,0,0,1,0,1,0
2327,b0ej,741,756875,0,0,1,0,1,0
2328,b0ej,311,2522220,0,0,0,1,1,0
2329,b0ej,500,2522220,0,0,0,1,1,0
2330,b0ej,414,2158560,0,0,1,1,0,0
2331,b0ej,322,596035,0,0,1,0,0,0
2332,b0ej,308,2500000,0,0,1,1,0,0
2333,b0ej,425,2889200,0,0,1,1,0,0
2334,b0ej,495,3237670,0,0,1,1,0,1
2335,b0ej,807,2585410,0,0,1,1,0,1
2336,b0ej,8996,680140,0,0,1,0,0,0
2337,b0ej,451,2760000,0,0,1,1,0,1
2338,b0ej,6932,2396115,0,0,1,1,0,0
2339,b0ej,375,596035,0,0,0,0,0,1
2340,u134,328,2523045,0,0,1,1,0,1
2341,u134,337,2736875,0,0,1,1,0,1
2342,u134,7485,706850,0,0,0,0,0,1
2343,u134,429,706850,0,0,0,0,0,1
2344,u134,9410,1055255,0,0,0,0,0,1
2345,u134,747,4016050,0,0,1,1,0,1
2346,u134,329,2226470,1,1,1,1,0,1
2347,u134,7581,1190210,0,0,0,0,0,1
2348,u134,4713,1019185,0,0,0,0,0,1
2349,u134,319,596035,0,0,1,0,0,0
2350,u134,418,2396115,0,0,1,1,0,1
2351,u134,439,596035,0,0,1,0,0,0
2352,u134,314,596035,0,0,0,0,0,0
2353,u134,7480,889890,0,1,0,0,0,1
2354,u134,316,596035,0,0,0,0,0,0
2355,u134,414,2158560,0,0,0,1,0,0
2356,u134,322,596035,0,0,0,0,0,0
2357,u134,308,2500000,0,0,1,1,0,0
2358,u134,425,2889200,0,0,1,1,0,0
2359,u134,496,740730,0,0,1,0,0,1
2360,u134,499,680140,0,0,1,0,0,1
2361,u134,506,658390,0,0,1,0,0,0
2362,u134,407,2401550,0,0,1,1,0,1
2363,u134,424,2760000,0,0,1,1,0,1
2364,u134,8998,680140,0,0,0,0,0,1
2365,u134,301,680140,0,0,0,0,0,1
2366,va25,8994,596035,0,0,0,0,1,0
2367,va25,741,756875,0,0,0,0,1,0
2368,va25,414,2158560,0,0,1,1,0,0
2369,va25,322,596035,0,0,1,0,0,0
2370,va25,308,2500000,0,0,0,1,0,0
2371,va25,425,2889200,0,0,0,1,0,0
2372,va25,4462,596035,0,1,0,0,0,0
2373,va25,360,596035,0,0,0,0,0,0
2374,va25,717,680140,0,0,0,0,0,0
2375,va25,495,3237670,0,0,1,1,0,1
2376,va25,807,2585410,0,0,1,1,0,1
2377,va25,8996,680140,0,0,1,0,0,0
2378,va25,451,2760000,0,0,0,1,0,1
2379,va25,6932,2396115,0,0,0,1,0,0
2380,va25,407,2401550,0,0,0,1,0,1
2381,va25,424,2760000,0,0,0,1,0,1
2382,va25,8998,680140,0,0,1,0,0,1
2383,va25,301,680140,0,0,1,0,0,1
2384,kc12,341,596035,0,0,0,0,0,1
2385,kc12,5100,766715,0,0,0,0,0,1
2386,kc12,7485,706850,0,0,0,0,0,1
2387,kc12,429,706850,0,0,0,0,0,1
2388,kc12,9410,1055255,0,0,0,0,0,1
2389,kc12,747,4016050,0,0,1,1,0,1
2390,kc12,329,2226470,0,0,1,1,0,1
2391,kc12,319,596035,0,0,1,0,0,0
2392,kc12,418,2396115,0,1,1,1,0,1
2393,kc12,439,596035,0,0,1,0,0,0
2394,kc12,8994,596035,0,0,1,0,1,0
2395,kc12,741,756875,0,0,1,0,1,0
2396,kc12,440,706850,0,0,1,0,1,0
2397,kc12,321,751630,0,0,1,0,1,0
2398,kc12,414,2158560,0,0,1,1,0,0
2399,kc12,322,596035,0,0,1,0,0,0
2400,kc12,308,2500000,0,0,1,1,0,0
2401,kc12,425,2889200,0,0,1,1,0,0
2402,kc12,4462,596035,0,0,0,0,0,0
2403,kc12,360,596035,0,0,0,0,0,0
2404,kc12,717,680140,0,1,0,0,0,0
2405,kc12,495,3237670,0,0,0,1,0,1
2406,kc12,807,2585410,0,0,0,1,0,1
2407,kc12,8996,680140,0,0,0,0,0,0
2408,kc12,496,740730,0,0,0,0,0,1
2409,kc12,499,680140,0,1,0,0,0,1
2410,kc12,506,658390,0,0,0,0,0,0
2411,kc12,407,2401550,0,0,1,1,0,1
2412,kc12,424,2760000,0,1,1,1,0,1
2413,kc12,375,596035,0,0,1,0,0,1
2414,t0ap,341,596035,0,0,0,0,0,1
2415,t0ap,5100,766715,0,1,0,0,0,1
2416,t0ap,7485,706850,0,0,1,0,0,1
2417,t0ap,429,706850,0,0,1,0,0,1
2418,t0ap,9410,1055255,0,0,1,0,0,1
2419,t0ap,747,4016050,0,0,0,1,0,1
2420,t0ap,329,2226470,0,0,0,1,0,1
2421,t0ap,7581,1190210,0,0,0,0,0,1
2422,t0ap,4713,1019185,0,1,0,0,0,1
2423,t0ap,6242,798335,0,1,1,0,0,1
2424,t0ap,319,596035,0,0,0,0,0,0
2425,t0ap,418,2396115,0,0,0,1,0,1
2426,t0ap,439,596035,0,1,0,0,0,0
2427,t0ap,314,596035,0,0,0,0,0,0
2428,t0ap,7480,889890,0,0,0,0,0,1
2429,t0ap,316,596035,0,1,0,0,0,0
2430,t0ap,311,2522220,0,0,0,1,1,0
2431,t0ap,500,2522220,0,0,0,1,1,0
2432,t0ap,440,706850,0,0,1,0,1,0
2433,t0ap,321,751630,0,0,1,0,1,0
2434,t0ap,495,3237670,0,0,0,1,0,1
2435,t0ap,807,2585410,0,0,0,1,0,1
2436,t0ap,8996,680140,0,0,0,0,0,0
2437,t0ap,451,2760000,0,0,1,1,0,1
2438,t0ap,6932,2396115,0,1,1,1,0,0
2439,t0ap,496,740730,0,0,1,0,0,1
2440,t0ap,499,680140,0,0,1,0,0,1
2441,t0ap,506,658390,0,1,1,0,0,0
2442,t0ap,407,2401550,0,0,0,1,0,1
2443,t0ap,424,2760000,0,0,0,1,0,1
2444,t0ap,8998,680140,0,0,1,0,0,1
2445,t0ap,301,680140,0,0,1,0,0,1
2446,w367,341,596035,0,0,1,0,0,1
2447,w367,5100,766715,0,1,1,0,0,1
2448,w367,328,2523045,0,1,1,1,0,1
2449,w367,337,2736875,0,0,1,1,0,1
2450,w367,319,596035,0,0,0,0,0,0
2451,w367,418,2396115,0,0,0,1,0,1
2452,w367,439,596035,0,1,0,0,0,0
2453,w367,414,2158560,0,0,1,1,0,0
2454,w367,322,596035,0,0,1,0,0,0
2455,w367,308,2500000,0,0,0,1,0,0
2456,w367,425,2889200,0,1,0,1,0,0
2457,w367,495,3237670,0,0,0,1,0,1
2458,w367,807,2585410,0,0,0,1,0,1
2459,w367,8996,680140,0,0,0,0,0,0
2460,w367,451,2760000,0,1,1,1,0,1
2461,w367,6932,2396115,0,0,1,1,0,0
2462,n732,747,4016050,0,0,1,1,0,1
2463,n732,329,2226470,1,1,1,1,0,1
2464,n732,7581,1190210,0,0,0,0,0,1
2465,n732,4713,1019185,0,0,0,0,0,1
2466,n732,6242,798335,0,1,1,0,0,1
2467,n732,440,706850,0,0,1,0,1,0
2468,n732,321,751630,0,1,1,0,1,0
2469,n732,414,2158560,0,0,0,1,0,0
2470,n732,322,596035,0,0,0,0,0,0
2471,n732,495,3237670,0,0,1,1,0,1
2472,n732,807,2585410,0,0,1,1,0,1
2473,n732,8996,680140,0,0,1,0,0,0
2474,n732,451,2760000,0,0,0,1,0,1
2475,n732,6932,2396115,0,0,0,1,0,0
2476,n732,496,740730,0,0,1,0,0,1
2477,n732,499,680140,0,1,1,0,0,1
2478,n732,506,658390,0,0,1,0,0,0
2479,n732,407,2401550,0,0,0,1,0,1
2480,n732,424,2760000,0,1,0,1,0,1
2481,pf39,328,2523045,0,0,1,1,0,1
