"playercode","EventId","EventType","Surface","TotPrizeMoney","Same_Nationality","iscritto","ha_pts_def"
lc11,319,"250",Clay,579320,0,0,0
lc11,8994,"250",Grass,932135,0,0,0
lc11,500,"500",Grass,2255655,0,0,0
lc11,321,"250",Grass,734915,0,0,0
lc11,322,"250",Clay,579320,0,0,0
lc11,8996,"250",Clay,661585,0,0,0
lc11,6932,"500",Clay,2100230,0,0,0
lc11,506,"250",Clay,642615,0,0,0
lc11,9158,"250",Clay,562345,0,0,0
lc11,8998,"250",Hard,661585,0,0,0
lc11,339,"250",Hard,661585,0,0,0
lc11,337,"500",Hard,2470310,0,0,0
lc11,439,"250",Clay,579320,0,0,0
lc11,414,"500",Clay,1891995,0,0,0
lc11,425,"500",Clay,2782960,0,0,0
lc11,807,"500",Hard,2206080,0,0,0
lc11,418,"500",Hard,2100230,0,0,0
lc11,6116,"250",Hard,756020,0,0,0
lc11,717,"250",Clay,661585,0,0,0
lc11,429,"250",Hard,690135,0,0,0
lc11,741,"250",Grass,740160,0,0,0
lc11,4462,"250",Clay,579320,0,0,0
lc11,7480,"250",Hard,915245,0,0,0
lc11,499,"250",Hard,661585,0,0,0
lc11,311,"500",Grass,2255655,0,0,0
lc11,424,"250",Hard,756020,0,0,0
lc11,341,"250",Hard,579320,0,0,0
lc11,496,"250",Hard,724015,0,0,0
lc11,9410,"250",Hard,1036700,0,0,0
lc11,4713,"250",Hard,1000630,0,0,0
lc11,315,"250",Grass,661585,0,0,0
lc11,7694,"250",Clay,579320,0,1,0
lc11,360,"250",Clay,579320,0,0,0
lc11,316,"250",Clay,579320,0,0,0
lc11,375,"250",Hard,579320,0,0,0
gh33,7485,"250",Hard,690135,0,1,0
gh33,329,"500",Hard,1818380,0,0,0
gh33,6242,"250",Hard,779780,0,0,0
gh33,451,"250",Hard,1395875,0,0,0
gh33,301,"250",Hard,661585,0,0,0
gh33,336,"250",Hard,661585,0,0,0
gh33,4787,"250",Hard,750000,0,0,0
gh33,747,"500",Hard,3720165,0,0,0
gh33,6932,"500",Clay,2100230,0,0,0
gh33,9158,"250",Clay,562345,0,0,0
gh33,8998,"250",Hard,661585,0,0,0
gh33,339,"250",Hard,661585,0,0,0
gh33,429,"250",Hard,690135,0,0,0
gh33,7480,"250",Hard,915245,0,0,0
gh33,424,"250",Hard,756020,0,0,0
gh33,341,"250",Hard,579320,0,1,0
gh33,496,"250",Hard,724015,1,0,0
gh33,9410,"250",Hard,1036700,0,0,0
e698,329,"500",Hard,1818380,0,0,0
e698,6242,"250",Hard,779780,0,0,0
e698,314,"250",Clay,579320,0,0,0
e698,440,"250",Grass,690135,0,0,0
e698,308,"250",Clay,579320,0,0,0
e698,451,"250",Hard,1395875,0,0,0
e698,407,"500",Hard,2134985,0,0,0
e698,336,"250",Hard,661585,0,0,0
e698,4787,"250",Hard,750000,0,0,0
e698,747,"500",Hard,3720165,0,0,0
e698,7581,"250",Hard,1171655,0,0,0
e698,319,"250",Clay,579320,0,0,0
e698,8994,"250",Grass,932135,0,0,0
e698,500,"500",Grass,2255655,0,0,0
e698,321,"250",Grass,734915,0,0,0
e698,322,"250",Clay,579320,0,0,0
e698,6932,"500",Clay,2100230,0,0,0
e698,506,"250",Clay,642615,0,0,0
e698,9158,"250",Clay,562345,0,0,0
e698,339,"250",Hard,661585,0,0,0
e698,439,"250",Clay,579320,0,0,0
e698,414,"500",Clay,1891995,0,0,0
e698,425,"500",Clay,2782960,0,0,0
e698,418,"500",Hard,2100230,0,0,0
e698,6116,"250",Hard,756020,0,0,0
e698,741,"250",Grass,740160,0,0,0
e698,4462,"250",Clay,579320,0,0,0
e698,7480,"250",Hard,915245,0,0,0
e698,499,"250",Hard,661585,0,0,0
e698,311,"500",Grass,2255655,0,0,0
e698,424,"250",Hard,756020,0,0,0
e698,341,"250",Hard,579320,0,0,0
e698,496,"250",Hard,724015,0,0,0
e698,4713,"250",Hard,1000630,0,0,0
e698,315,"250",Grass,661585,0,0,0
e698,7694,"250",Clay,579320,0,0,0
e698,316,"250",Clay,579320,0,0,0
e698,375,"250",Hard,579320,0,0,0
bi81,328,"500",Hard,2385100,0,0,0
bi81,7485,"250",Hard,690135,0,0,0
bi81,6242,"250",Hard,779780,0,0,0
bi81,308,"250",Clay,579320,0,0,0
bi81,7290,"250",Clay,579320,0,0,0
bi81,451,"250",Hard,1395875,0,0,0
bi81,336,"250",Hard,661585,0,0,0
bi81,4787,"250",Hard,750000,0,0,0
bi81,6932,"500",Clay,2100230,0,0,0
bi81,339,"250",Hard,661585,1,0,0
bi81,337,"500",Hard,2470310,0,0,0
bi81,425,"500",Clay,2782960,0,0,0
bi81,717,"250",Clay,661585,0,0,0
bi81,429,"250",Hard,690135,0,0,0
bi81,4462,"250",Clay,579320,0,0,0
bi81,7480,"250",Hard,915245,0,0,0
bi81,341,"250",Hard,579320,0,0,0
bi81,9410,"250",Hard,1036700,0,0,0
bi81,360,"250",Clay,579320,0,0,0
bi81,375,"250",Hard,579320,0,0,0
ca99,328,"500",Hard,2385100,0,0,0
ca99,7485,"250",Hard,690135,0,0,0
ca99,329,"500",Hard,1818380,0,0,0
ca99,6242,"250",Hard,779780,0,0,0
ca99,314,"250",Clay,579320,0,0,0
ca99,440,"250",Grass,690135,0,0,0
ca99,308,"250",Clay,579320,0,0,0
ca99,7290,"250",Clay,579320,0,0,0
ca99,495,"500",Hard,2941785,0,0,0
ca99,451,"250",Hard,1395875,0,0,0
ca99,407,"500",Hard,2134985,0,0,0
ca99,301,"250",Hard,661585,0,0,0
ca99,336,"250",Hard,661585,0,0,0
ca99,4787,"250",Hard,750000,0,0,0
ca99,747,"500",Hard,3720165,0,0,0
ca99,7581,"250",Hard,1171655,0,0,0
ca99,319,"250",Clay,579320,0,0,0
ca99,8994,"250",Grass,932135,0,0,0
ca99,500,"500",Grass,2255655,0,0,0
ca99,321,"250",Grass,734915,0,0,0
ca99,322,"250",Clay,579320,0,0,0
ca99,8996,"250",Clay,661585,0,0,0
ca99,6932,"500",Clay,2100230,0,0,0
ca99,506,"250",Clay,642615,0,0,0
ca99,9158,"250",Clay,562345,0,0,0
ca99,8998,"250",Hard,661585,0,0,0
ca99,339,"250",Hard,661585,0,0,0
ca99,337,"500",Hard,2470310,0,0,0
ca99,439,"250",Clay,579320,0,0,0
ca99,414,"500",Clay,1891995,0,0,0
ca99,425,"500",Clay,2782960,0,0,0
ca99,807,"500",Hard,2206080,0,0,0
ca99,418,"500",Hard,2100230,0,0,0
ca99,6116,"250",Hard,756020,0,0,0
ca99,717,"250",Clay,661585,0,0,0
ca99,429,"250",Hard,690135,0,0,0
ca99,741,"250",Grass,740160,0,0,0
ca99,4462,"250",Clay,579320,0,1,0
ca99,7480,"250",Hard,915245,0,0,0
ca99,499,"250",Hard,661585,0,0,0
ca99,311,"500",Grass,2255655,0,0,0
ca99,424,"250",Hard,756020,0,0,0
ca99,341,"250",Hard,579320,0,0,0
ca99,496,"250",Hard,724015,0,0,0
ca99,9410,"250",Hard,1036700,0,0,0
ca99,4713,"250",Hard,1000630,0,0,0
ca99,315,"250",Grass,661585,0,0,0
ca99,7694,"250",Clay,579320,0,0,0
ca99,360,"250",Clay,579320,0,0,0
ca99,316,"250",Clay,579320,0,0,0
ca99,375,"250",Hard,579320,0,0,0
s0h2,7485,"250",Hard,690135,0,0,0
s0h2,329,"500",Hard,1818380,0,0,0
s0h2,314,"250",Clay,579320,0,0,0
s0h2,440,"250",Grass,690135,0,0,0
s0h2,451,"250",Hard,1395875,0,1,0
s0h2,336,"250",Hard,661585,0,0,0
s0h2,4787,"250",Hard,750000,0,0,0
s0h2,747,"500",Hard,3720165,0,1,0
s0h2,321,"250",Grass,734915,0,0,0
s0h2,322,"250",Clay,579320,0,1,0
s0h2,6932,"500",Clay,2100230,0,0,0
s0h2,9158,"250",Clay,562345,0,0,0
s0h2,339,"250",Hard,661585,0,1,0
s0h2,414,"500",Clay,1891995,0,1,0
s0h2,429,"250",Hard,690135,0,0,0
s0h2,7480,"250",Hard,915245,0,0,0
s0h2,424,"250",Hard,756020,0,0,0
s0h2,341,"250",Hard,579320,0,1,0
s0h2,496,"250",Hard,724015,0,1,0
s0h2,9410,"250",Hard,1036700,1,1,0
s0h2,315,"250",Grass,661585,0,0,0
s0h2,7694,"250",Clay,579320,0,0,0
s0h2,316,"250",Clay,579320,0,0,0
ml57,328,"500",Hard,2385100,0,0,0
ml57,7485,"250",Hard,690135,0,0,0
ml57,329,"500",Hard,1818380,0,0,0
ml57,6242,"250",Hard,779780,0,0,0
ml57,314,"250",Clay,579320,0,0,0
ml57,440,"250",Grass,690135,0,0,0
ml57,308,"250",Clay,579320,0,0,0
ml57,495,"500",Hard,2941785,0,0,0
ml57,451,"250",Hard,1395875,0,0,0
ml57,336,"250",Hard,661585,0,0,0
ml57,4787,"250",Hard,750000,0,0,0
ml57,747,"500",Hard,3720165,0,0,0
ml57,7581,"250",Hard,1171655,0,0,0
ml57,319,"250",Clay,579320,0,0,0
ml57,321,"250",Grass,734915,0,0,0
ml57,8996,"250",Clay,661585,0,0,0
ml57,6932,"500",Clay,2100230,0,0,0
ml57,339,"250",Hard,661585,0,0,0
ml57,337,"500",Hard,2470310,0,0,0
ml57,439,"250",Clay,579320,0,0,0
ml57,414,"500",Clay,1891995,0,0,0
ml57,425,"500",Clay,2782960,0,1,0
ml57,807,"500",Hard,2206080,0,0,0
ml57,418,"500",Hard,2100230,0,0,0
ml57,6116,"250",Hard,756020,0,0,0
ml57,429,"250",Hard,690135,0,0,0
ml57,4462,"250",Clay,579320,0,0,0
ml57,7480,"250",Hard,915245,0,0,0
ml57,341,"250",Hard,579320,0,0,0
ml57,9410,"250",Hard,1036700,0,0,0
ml57,4713,"250",Hard,1000630,0,0,0
ml57,315,"250",Grass,661585,0,0,0
ml57,316,"250",Clay,579320,0,0,0
ml57,375,"250",Hard,579320,0,0,0
j553,328,"500",Hard,2385100,0,0,0
j553,6242,"250",Hard,779780,0,0,0
j553,495,"500",Hard,2941785,0,0,0
j553,451,"250",Hard,1395875,0,0,0
j553,407,"500",Hard,2134985,0,0,0
j553,301,"250",Hard,661585,0,0,0
j553,336,"250",Hard,661585,0,0,0
j553,322,"250",Clay,579320,0,0,0
j553,8996,"250",Clay,661585,0,0,0
j553,6932,"500",Clay,2100230,0,0,0
j553,506,"250",Clay,642615,0,0,0
j553,8998,"250",Hard,661585,1,0,0
j553,339,"250",Hard,661585,0,1,0
j553,337,"500",Hard,2470310,0,0,0
j553,807,"500",Hard,2206080,0,0,0
j553,7480,"250",Hard,915245,0,0,0
j553,499,"250",Hard,661585,0,0,0
j553,7694,"250",Clay,579320,0,0,0
j553,375,"250",Hard,579320,0,0,0
kd35,328,"500",Hard,2385100,0,0,0
kd35,7485,"250",Hard,690135,0,0,0
kd35,329,"500",Hard,1818380,0,0,0
kd35,6242,"250",Hard,779780,0,1,0
kd35,314,"250",Clay,579320,0,0,0
kd35,440,"250",Grass,690135,0,0,0
kd35,308,"250",Clay,579320,0,0,0
kd35,7290,"250",Clay,579320,0,0,0
kd35,495,"500",Hard,2941785,0,0,0
kd35,451,"250",Hard,1395875,0,0,0
kd35,407,"500",Hard,2134985,0,0,0
kd35,301,"250",Hard,661585,0,0,0
kd35,336,"250",Hard,661585,0,0,0
kd35,4787,"250",Hard,750000,0,0,0
kd35,747,"500",Hard,3720165,0,0,0
kd35,7581,"250",Hard,1171655,0,0,0
kd35,319,"250",Clay,579320,0,0,0
kd35,8994,"250",Grass,932135,0,0,0
kd35,500,"500",Grass,2255655,0,0,0
kd35,321,"250",Grass,734915,0,0,0
kd35,322,"250",Clay,579320,0,1,0
kd35,8996,"250",Clay,661585,0,0,0
kd35,6932,"500",Clay,2100230,0,0,0
kd35,506,"250",Clay,642615,0,0,0
kd35,9158,"250",Clay,562345,0,0,0
kd35,8998,"250",Hard,661585,0,0,0
kd35,339,"250",Hard,661585,0,0,0
kd35,337,"500",Hard,2470310,0,0,0
kd35,439,"250",Clay,579320,0,0,0
kd35,414,"500",Clay,1891995,0,0,0
kd35,425,"500",Clay,2782960,0,0,0
kd35,807,"500",Hard,2206080,0,0,0
kd35,418,"500",Hard,2100230,0,1,0
kd35,6116,"250",Hard,756020,0,0,0
kd35,717,"250",Clay,661585,0,0,0
kd35,429,"250",Hard,690135,0,0,0
kd35,741,"250",Grass,740160,0,0,0
kd35,4462,"250",Clay,579320,0,0,0
kd35,7480,"250",Hard,915245,0,0,0
kd35,499,"250",Hard,661585,0,0,0
kd35,311,"500",Grass,2255655,0,0,0
kd35,424,"250",Hard,756020,0,1,0
kd35,341,"250",Hard,579320,0,0,0
kd35,496,"250",Hard,724015,0,0,0
kd35,9410,"250",Hard,1036700,0,0,0
kd35,4713,"250",Hard,1000630,0,0,0
kd35,315,"250",Grass,661585,0,1,0
kd35,7694,"250",Clay,579320,0,0,0
kd35,360,"250",Clay,579320,0,0,0
kd35,316,"250",Clay,579320,0,0,0
kd35,375,"250",Hard,579320,0,0,0
d0dp,328,"500",Hard,2385100,0,0,0
d0dp,7485,"250",Hard,690135,0,0,0
d0dp,329,"500",Hard,1818380,0,0,0
d0dp,6242,"250",Hard,779780,0,0,0
d0dp,440,"250",Grass,690135,0,0,0
d0dp,308,"250",Clay,579320,0,0,0
d0dp,7290,"250",Clay,579320,0,0,0
d0dp,495,"500",Hard,2941785,0,0,0
d0dp,451,"250",Hard,1395875,0,0,0
d0dp,407,"500",Hard,2134985,0,0,0
d0dp,301,"250",Hard,661585,0,0,0
d0dp,336,"250",Hard,661585,0,0,0
d0dp,747,"500",Hard,3720165,0,0,0
d0dp,319,"250",Clay,579320,0,0,0
d0dp,321,"250",Grass,734915,0,0,0
d0dp,322,"250",Clay,579320,0,0,0
d0dp,8996,"250",Clay,661585,0,0,0
d0dp,6932,"500",Clay,2100230,0,0,0
d0dp,506,"250",Clay,642615,0,0,0
d0dp,9158,"250",Clay,562345,0,0,0
d0dp,8998,"250",Hard,661585,0,0,0
d0dp,339,"250",Hard,661585,0,0,0
d0dp,337,"500",Hard,2470310,0,0,0
d0dp,439,"250",Clay,579320,0,0,0
d0dp,425,"500",Clay,2782960,0,0,0
d0dp,807,"500",Hard,2206080,0,0,0
d0dp,418,"500",Hard,2100230,0,0,0
d0dp,6116,"250",Hard,756020,0,0,0
d0dp,717,"250",Clay,661585,0,0,0
d0dp,429,"250",Hard,690135,0,0,0
d0dp,4462,"250",Clay,579320,0,0,0
d0dp,7480,"250",Hard,915245,0,0,0
d0dp,499,"250",Hard,661585,0,0,0
d0dp,424,"250",Hard,756020,0,0,0
d0dp,496,"250",Hard,724015,0,0,0
d0dp,9410,"250",Hard,1036700,0,0,0
d0dp,7694,"250",Clay,579320,0,0,0
d0dp,360,"250",Clay,579320,0,0,0
d0dp,375,"250",Hard,579320,0,0,0
a09t,6242,"250",Hard,779780,0,0,0
a09t,314,"250",Clay,579320,0,0,0
a09t,495,"500",Hard,2941785,0,0,0
a09t,336,"250",Hard,661585,0,0,0
a09t,322,"250",Clay,579320,0,0,0
a09t,8996,"250",Clay,661585,0,0,0
a09t,339,"250",Hard,661585,0,0,0
a09t,414,"500",Clay,1891995,0,0,0
a09t,807,"500",Hard,2206080,0,0,0
a09t,315,"250",Grass,661585,0,0,0
a09t,7694,"250",Clay,579320,0,0,0
a09t,316,"250",Clay,579320,0,0,0
a09t,375,"250",Hard,579320,0,0,0
q02l,328,"500",Hard,2385100,0,0,0
q02l,7485,"250",Hard,690135,0,0,0
q02l,329,"500",Hard,1818380,0,0,0
q02l,6242,"250",Hard,779780,0,0,0
q02l,314,"250",Clay,579320,0,0,0
q02l,440,"250",Grass,690135,0,0,0
q02l,308,"250",Clay,579320,0,0,0
q02l,7290,"250",Clay,579320,0,0,0
q02l,495,"500",Hard,2941785,0,0,0
q02l,451,"250",Hard,1395875,0,0,0
q02l,407,"500",Hard,2134985,0,0,0
q02l,301,"250",Hard,661585,0,0,0
q02l,336,"250",Hard,661585,0,0,0
q02l,4787,"250",Hard,750000,0,0,0
q02l,747,"500",Hard,3720165,0,0,0
q02l,7581,"250",Hard,1171655,0,0,0
q02l,319,"250",Clay,579320,0,0,0
q02l,8994,"250",Grass,932135,0,0,0
q02l,500,"500",Grass,2255655,0,0,0
q02l,321,"250",Grass,734915,0,0,0
q02l,322,"250",Clay,579320,0,1,0
q02l,8996,"250",Clay,661585,0,0,0
q02l,6932,"500",Clay,2100230,0,0,0
q02l,506,"250",Clay,642615,0,0,0
q02l,9158,"250",Clay,562345,0,0,0
q02l,8998,"250",Hard,661585,0,0,0
q02l,339,"250",Hard,661585,0,0,0
q02l,337,"500",Hard,2470310,0,0,0
q02l,439,"250",Clay,579320,0,0,0
q02l,414,"500",Clay,1891995,0,0,0
q02l,425,"500",Clay,2782960,0,0,0
q02l,807,"500",Hard,2206080,0,0,0
q02l,418,"500",Hard,2100230,0,0,0
q02l,6116,"250",Hard,756020,0,1,0
q02l,717,"250",Clay,661585,0,1,0
q02l,429,"250",Hard,690135,0,0,0
q02l,741,"250",Grass,740160,0,0,0
q02l,4462,"250",Clay,579320,0,0,0
q02l,7480,"250",Hard,915245,0,0,0
q02l,499,"250",Hard,661585,0,1,0
q02l,311,"500",Grass,2255655,0,0,0
q02l,424,"250",Hard,756020,0,1,0
q02l,341,"250",Hard,579320,0,0,0
q02l,496,"250",Hard,724015,0,0,0
q02l,9410,"250",Hard,1036700,0,0,0
q02l,4713,"250",Hard,1000630,0,0,0
q02l,315,"250",Grass,661585,0,1,0
q02l,7694,"250",Clay,579320,0,0,0
q02l,360,"250",Clay,579320,0,0,0
q02l,316,"250",Clay,579320,0,0,0
q02l,375,"250",Hard,579320,0,0,0
sm09,6242,"250",Hard,779780,0,0,0
sm09,308,"250",Clay,579320,0,0,0
sm09,7290,"250",Clay,579320,0,0,0
sm09,451,"250",Hard,1395875,0,0,0
sm09,301,"250",Hard,661585,0,0,0
sm09,336,"250",Hard,661585,0,0,0
sm09,8994,"250",Grass,932135,0,1,0
sm09,322,"250",Clay,579320,0,0,0
sm09,6932,"500",Clay,2100230,0,0,0
sm09,8998,"250",Hard,661585,0,1,0
sm09,339,"250",Hard,661585,0,0,0
sm09,425,"500",Clay,2782960,0,0,0
sm09,717,"250",Clay,661585,0,0,0
sm09,741,"250",Grass,740160,0,0,0
sm09,4462,"250",Clay,579320,0,0,0
sm09,7480,"250",Hard,915245,0,0,0
sm09,7694,"250",Clay,579320,0,0,0
sm09,360,"250",Clay,579320,0,0,0
sm09,375,"250",Hard,579320,0,0,0
wb19,328,"500",Hard,2385100,0,0,0
wb19,440,"250",Grass,690135,0,0,0
wb19,336,"250",Hard,661585,0,0,0
wb19,4787,"250",Hard,750000,0,0,0
wb19,7581,"250",Hard,1171655,0,0,0
wb19,321,"250",Grass,734915,0,0,0
wb19,339,"250",Hard,661585,0,0,0
wb19,337,"500",Hard,2470310,0,0,0
wb19,341,"250",Hard,579320,0,0,0
wb19,4713,"250",Hard,1000630,0,0,0
wb19,375,"250",Hard,579320,0,0,0
mc10,328,"500",Hard,2385100,0,0,0
mc10,7485,"250",Hard,690135,0,0,0
mc10,6242,"250",Hard,779780,0,0,0
mc10,314,"250",Clay,579320,0,0,0
mc10,7290,"250",Clay,579320,0,0,0
mc10,451,"250",Hard,1395875,0,1,0
mc10,407,"500",Hard,2134985,0,0,0
mc10,336,"250",Hard,661585,0,0,0
mc10,319,"250",Clay,579320,0,0,0
mc10,6932,"500",Clay,2100230,0,0,0
mc10,506,"250",Clay,642615,0,0,0
mc10,9158,"250",Clay,562345,0,0,0
mc10,339,"250",Hard,661585,0,1,0
mc10,337,"500",Hard,2470310,0,0,0
mc10,439,"250",Clay,579320,0,0,0
mc10,414,"500",Clay,1891995,0,0,0
mc10,418,"500",Hard,2100230,0,0,0
mc10,6116,"250",Hard,756020,0,0,0
mc10,717,"250",Clay,661585,0,0,0
mc10,429,"250",Hard,690135,0,0,0
mc10,7480,"250",Hard,915245,0,0,0
mc10,499,"250",Hard,661585,0,0,0
mc10,424,"250",Hard,756020,0,0,0
mc10,496,"250",Hard,724015,0,1,0
mc10,9410,"250",Hard,1036700,0,0,0
mc10,315,"250",Grass,661585,0,0,0
mc10,360,"250",Clay,579320,0,0,0
mc10,316,"250",Clay,579320,0,0,0
mc10,375,"250",Hard,579320,0,1,0
ph71,7485,"250",Hard,690135,0,0,0
ph71,314,"250",Clay,579320,0,0,0
ph71,440,"250",Grass,690135,0,1,0
ph71,308,"250",Clay,579320,0,0,0
ph71,407,"500",Hard,2134985,0,0,0
ph71,336,"250",Hard,661585,0,0,0
ph71,8994,"250",Grass,932135,0,0,0
ph71,500,"500",Grass,2255655,0,1,0
ph71,321,"250",Grass,734915,0,0,0
ph71,322,"250",Clay,579320,0,0,0
ph71,506,"250",Clay,642615,0,0,0
ph71,339,"250",Hard,661585,0,1,0
ph71,414,"500",Clay,1891995,0,0,0
ph71,425,"500",Clay,2782960,0,0,0
ph71,429,"250",Hard,690135,0,0,0
ph71,741,"250",Grass,740160,0,1,0
ph71,4462,"250",Clay,579320,0,0,0
ph71,499,"250",Hard,661585,0,1,0
ph71,311,"500",Grass,2255655,0,0,0
ph71,9410,"250",Hard,1036700,0,0,0
ph71,315,"250",Grass,661585,0,0,0
ph71,7694,"250",Clay,579320,0,0,0
ph71,316,"250",Clay,579320,0,0,0
ph71,375,"250",Hard,579320,0,0,0
mk66,7485,"250",Hard,690135,0,0,0
mk66,314,"250",Clay,579320,0,0,0
mk66,7290,"250",Clay,579320,0,0,0
mk66,495,"500",Hard,2941785,0,0,0
mk66,336,"250",Hard,661585,0,1,0
mk66,322,"250",Clay,579320,0,0,0
mk66,8996,"250",Clay,661585,0,0,0
mk66,339,"250",Hard,661585,0,0,0
mk66,414,"500",Clay,1891995,0,0,0
mk66,807,"500",Hard,2206080,0,0,0
mk66,418,"500",Hard,2100230,0,1,0
mk66,717,"250",Clay,661585,0,0,0
mk66,429,"250",Hard,690135,0,0,0
mk66,9410,"250",Hard,1036700,0,0,0
mk66,315,"250",Grass,661585,0,1,0
mk66,7694,"250",Clay,579320,0,1,0
mk66,360,"250",Clay,579320,0,0,0
mk66,316,"250",Clay,579320,0,0,0
mk66,375,"250",Hard,579320,0,0,0
r975,328,"500",Hard,2385100,0,0,0
r975,7485,"250",Hard,690135,0,0,0
r975,329,"500",Hard,1818380,0,0,0
r975,6242,"250",Hard,779780,0,0,0
r975,314,"250",Clay,579320,0,0,0
r975,440,"250",Grass,690135,0,1,0
r975,308,"250",Clay,579320,0,0,0
r975,7290,"250",Clay,579320,0,0,0
r975,495,"500",Hard,2941785,0,0,0
r975,451,"250",Hard,1395875,0,0,0
r975,407,"500",Hard,2134985,0,1,0
r975,301,"250",Hard,661585,0,0,0
r975,336,"250",Hard,661585,0,0,0
r975,4787,"250",Hard,750000,0,0,0
r975,747,"500",Hard,3720165,0,0,0
r975,7581,"250",Hard,1171655,0,0,0
r975,319,"250",Clay,579320,0,0,0
r975,8994,"250",Grass,932135,0,0,0
r975,500,"500",Grass,2255655,0,0,0
r975,321,"250",Grass,734915,0,0,0
r975,322,"250",Clay,579320,0,0,0
r975,8996,"250",Clay,661585,0,0,0
r975,6932,"500",Clay,2100230,0,0,0
r975,506,"250",Clay,642615,0,0,0
r975,9158,"250",Clay,562345,0,0,0
r975,8998,"250",Hard,661585,0,0,0
r975,339,"250",Hard,661585,0,0,0
r975,337,"500",Hard,2470310,0,0,0
r975,439,"250",Clay,579320,0,0,0
r975,414,"500",Clay,1891995,0,0,0
r975,425,"500",Clay,2782960,0,0,0
r975,807,"500",Hard,2206080,0,0,0
r975,418,"500",Hard,2100230,0,0,0
r975,6116,"250",Hard,756020,0,0,0
r975,717,"250",Clay,661585,0,0,0
r975,429,"250",Hard,690135,0,0,0
r975,741,"250",Grass,740160,0,0,0
r975,4462,"250",Clay,579320,0,0,0
r975,7480,"250",Hard,915245,0,0,0
r975,499,"250",Hard,661585,0,0,0
r975,311,"500",Grass,2255655,0,1,0
r975,424,"250",Hard,756020,0,0,0
r975,341,"250",Hard,579320,0,0,0
r975,496,"250",Hard,724015,0,0,0
r975,9410,"250",Hard,1036700,0,0,0
r975,4713,"250",Hard,1000630,0,0,0
r975,315,"250",Grass,661585,0,0,0
r975,7694,"250",Clay,579320,0,0,0
r975,360,"250",Clay,579320,0,0,0
r975,316,"250",Clay,579320,0,0,0
r975,375,"250",Hard,579320,0,0,0
g0dh,328,"500",Hard,2385100,0,0,0
g0dh,7485,"250",Hard,690135,0,0,0
g0dh,329,"500",Hard,1818380,0,0,0
g0dh,6242,"250",Hard,779780,0,0,0
g0dh,314,"250",Clay,579320,0,0,0
g0dh,440,"250",Grass,690135,0,0,0
g0dh,308,"250",Clay,579320,0,0,0
g0dh,7290,"250",Clay,579320,0,0,0
g0dh,495,"500",Hard,2941785,0,0,0
g0dh,451,"250",Hard,1395875,0,0,0
g0dh,407,"500",Hard,2134985,0,0,0
g0dh,301,"250",Hard,661585,0,0,0
g0dh,336,"250",Hard,661585,0,0,0
g0dh,4787,"250",Hard,750000,0,0,0
g0dh,747,"500",Hard,3720165,0,0,0
g0dh,7581,"250",Hard,1171655,0,0,0
g0dh,319,"250",Clay,579320,0,0,0
g0dh,8994,"250",Grass,932135,0,0,0
g0dh,500,"500",Grass,2255655,0,0,0
g0dh,321,"250",Grass,734915,0,0,0
g0dh,322,"250",Clay,579320,0,0,0
g0dh,8996,"250",Clay,661585,0,0,0
g0dh,6932,"500",Clay,2100230,0,0,0
g0dh,506,"250",Clay,642615,0,0,0
g0dh,9158,"250",Clay,562345,0,0,0
g0dh,8998,"250",Hard,661585,0,0,0
g0dh,339,"250",Hard,661585,0,0,0
g0dh,337,"500",Hard,2470310,0,0,0
g0dh,439,"250",Clay,579320,0,0,0
g0dh,414,"500",Clay,1891995,0,0,0
g0dh,425,"500",Clay,2782960,0,0,0
g0dh,807,"500",Hard,2206080,0,0,0
g0dh,418,"500",Hard,2100230,0,0,0
g0dh,6116,"250",Hard,756020,0,0,0
g0dh,717,"250",Clay,661585,0,0,0
g0dh,429,"250",Hard,690135,0,0,0
g0dh,741,"250",Grass,740160,0,0,0
g0dh,4462,"250",Clay,579320,0,0,0
g0dh,7480,"250",Hard,915245,0,0,0
g0dh,499,"250",Hard,661585,0,0,0
g0dh,311,"500",Grass,2255655,0,0,0
g0dh,424,"250",Hard,756020,0,0,0
g0dh,341,"250",Hard,579320,0,0,0
g0dh,496,"250",Hard,724015,0,0,0
g0dh,9410,"250",Hard,1036700,0,0,0
g0dh,4713,"250",Hard,1000630,0,0,0
g0dh,315,"250",Grass,661585,0,0,0
g0dh,7694,"250",Clay,579320,0,0,0
g0dh,360,"250",Clay,579320,0,0,0
g0dh,316,"250",Clay,579320,0,0,0
g0dh,375,"250",Hard,579320,0,0,0
bv25,329,"500",Hard,1818380,0,0,0
bv25,7290,"250",Clay,579320,0,0,0
bv25,451,"250",Hard,1395875,0,0,0
bv25,407,"500",Hard,2134985,0,0,0
bv25,301,"250",Hard,661585,0,0,0
bv25,336,"250",Hard,661585,0,0,0
bv25,4787,"250",Hard,750000,0,0,0
bv25,747,"500",Hard,3720165,0,0,0
bv25,7581,"250",Hard,1171655,0,0,0
bv25,319,"250",Clay,579320,0,0,0
bv25,500,"500",Grass,2255655,0,0,0
bv25,6932,"500",Clay,2100230,0,0,0
bv25,506,"250",Clay,642615,0,0,0
bv25,9158,"250",Clay,562345,0,0,0
bv25,8998,"250",Hard,661585,0,0,0
bv25,339,"250",Hard,661585,0,0,0
bv25,439,"250",Clay,579320,0,0,0
bv25,6116,"250",Hard,756020,0,0,0
bv25,717,"250",Clay,661585,0,0,0
bv25,7480,"250",Hard,915245,0,0,0
