"playercode","EventId","EventType","Surface","TotPrizeMoney","Same_Nationality","iscritto","ha_pts_def"
r0eb,495,"500",Hard,2941785,0,0,0
r0eb,451,"250",Hard,1395875,0,0,0
r0eb,407,"500",Hard,2134985,0,0,0
r0eb,301,"250",Hard,661585,0,0,0
r0eb,336,"250",Hard,661585,0,0,0
r0eb,4787,"250",Hard,750000,0,0,0
r0eb,747,"500",Hard,3720165,0,0,0
r0eb,7581,"250",Hard,1171655,0,0,0
r0eb,319,"250",Clay,579320,0,0,0
r0eb,8994,"250",Grass,932135,0,0,0
r0eb,500,"500",Grass,2255655,0,0,0
r0eb,321,"250",Grass,734915,0,0,0
r0eb,322,"250",Clay,579320,0,0,0
r0eb,8996,"250",Clay,661585,0,0,0
r0eb,6932,"500",Clay,2100230,0,0,0
r0eb,506,"250",Clay,642615,0,0,0
r0eb,9158,"250",Clay,562345,0,0,0
r0eb,8998,"250",Hard,661585,0,0,0
r0eb,339,"250",Hard,661585,0,0,0
r0eb,337,"500",Hard,2470310,0,0,0
r0eb,439,"250",Clay,579320,0,0,0
r0eb,414,"500",Clay,1891995,0,0,0
r0eb,425,"500",Clay,2782960,0,0,0
r0eb,807,"500",Hard,2206080,0,0,0
r0eb,418,"500",Hard,2100230,0,0,0
r0eb,6116,"250",Hard,756020,0,0,0
r0eb,717,"250",Clay,661585,0,0,0
r0eb,429,"250",Hard,690135,0,0,0
r0eb,741,"250",Grass,740160,0,0,0
r0eb,4462,"250",Clay,579320,0,0,0
r0eb,7480,"250",Hard,915245,0,0,0
r0eb,499,"250",Hard,661585,0,0,0
r0eb,311,"500",Grass,2255655,0,0,0
r0eb,424,"250",Hard,756020,0,0,0
r0eb,341,"250",Hard,579320,1,0,0
r0eb,496,"250",Hard,724015,0,0,0
r0eb,9410,"250",Hard,1036700,0,0,0
r0eb,4713,"250",Hard,1000630,0,0,0
r0eb,315,"250",Grass,661585,0,0,0
r0eb,7694,"250",Clay,579320,0,0,0
r0eb,360,"250",Clay,579320,0,0,0
r0eb,316,"250",Clay,579320,0,0,0
r0eb,375,"250",Hard,579320,1,0,0
d0co,328,"500",Hard,2385100,0,0,0
d0co,7485,"250",Hard,690135,0,0,0
d0co,329,"500",Hard,1818380,0,1,0
d0co,6242,"250",Hard,779780,0,1,0
d0co,314,"250",Clay,579320,0,0,0
d0co,440,"250",Grass,690135,0,0,0
d0co,308,"250",Clay,579320,0,0,0
d0co,7290,"250",Clay,579320,0,0,0
d0co,495,"500",Hard,2941785,0,0,0
d0co,451,"250",Hard,1395875,0,0,0
d0co,407,"500",Hard,2134985,0,0,0
d0co,301,"250",Hard,661585,0,0,0
d0co,336,"250",Hard,661585,0,0,0
d0co,4787,"250",Hard,750000,0,0,0
d0co,747,"500",Hard,3720165,0,0,0
d0co,7581,"250",Hard,1171655,0,0,0
d0co,319,"250",Clay,579320,0,0,0
d0co,8994,"250",Grass,932135,0,0,0
d0co,500,"500",Grass,2255655,0,0,0
d0co,321,"250",Grass,734915,0,0,0
d0co,322,"250",Clay,579320,0,0,0
d0co,8996,"250",Clay,661585,0,0,0
d0co,6932,"500",Clay,2100230,0,0,0
d0co,506,"250",Clay,642615,0,0,0
d0co,9158,"250",Clay,562345,0,0,0
d0co,8998,"250",Hard,661585,0,1,0
d0co,339,"250",Hard,661585,0,0,0
d0co,337,"500",Hard,2470310,0,0,0
d0co,439,"250",Clay,579320,0,0,0
d0co,414,"500",Clay,1891995,0,0,0
d0co,425,"500",Clay,2782960,0,0,0
d0co,807,"500",Hard,2206080,0,0,0
d0co,418,"500",Hard,2100230,0,0,0
d0co,6116,"250",Hard,756020,0,0,0
d0co,717,"250",Clay,661585,0,0,0
d0co,429,"250",Hard,690135,0,0,0
d0co,741,"250",Grass,740160,0,0,0
d0co,4462,"250",Clay,579320,0,0,0
d0co,7480,"250",Hard,915245,0,0,0
d0co,499,"250",Hard,661585,0,0,0
d0co,311,"500",Grass,2255655,0,0,0
d0co,424,"250",Hard,756020,0,0,0
d0co,341,"250",Hard,579320,0,0,0
d0co,496,"250",Hard,724015,0,0,0
d0co,9410,"250",Hard,1036700,0,0,0
d0co,4713,"250",Hard,1000630,0,0,0
d0co,315,"250",Grass,661585,0,0,0
d0co,7694,"250",Clay,579320,0,1,0
d0co,360,"250",Clay,579320,0,0,0
d0co,316,"250",Clay,579320,0,0,0
d0co,375,"250",Hard,579320,0,0,0
c0ak,328,"500",Hard,2385100,0,0,0
c0ak,7485,"250",Hard,690135,0,0,0
c0ak,329,"500",Hard,1818380,0,0,0
c0ak,6242,"250",Hard,779780,0,0,0
c0ak,314,"250",Clay,579320,0,0,0
c0ak,440,"250",Grass,690135,0,0,0
c0ak,308,"250",Clay,579320,0,0,0
c0ak,7290,"250",Clay,579320,0,0,0
c0ak,495,"500",Hard,2941785,0,0,0
c0ak,451,"250",Hard,1395875,0,0,0
c0ak,407,"500",Hard,2134985,0,0,0
c0ak,301,"250",Hard,661585,0,0,0
c0ak,336,"250",Hard,661585,0,0,0
c0ak,4787,"250",Hard,750000,0,0,0
c0ak,747,"500",Hard,3720165,0,0,0
c0ak,7581,"250",Hard,1171655,0,0,0
c0ak,319,"250",Clay,579320,0,0,0
c0ak,8994,"250",Grass,932135,0,0,0
c0ak,500,"500",Grass,2255655,0,0,0
c0ak,321,"250",Grass,734915,0,0,0
c0ak,322,"250",Clay,579320,0,0,0
c0ak,8996,"250",Clay,661585,0,0,0
c0ak,6932,"500",Clay,2100230,0,0,0
c0ak,506,"250",Clay,642615,0,0,0
c0ak,9158,"250",Clay,562345,0,0,0
c0ak,8998,"250",Hard,661585,0,0,0
c0ak,339,"250",Hard,661585,0,0,0
c0ak,337,"500",Hard,2470310,0,0,0
c0ak,439,"250",Clay,579320,0,0,0
c0ak,414,"500",Clay,1891995,0,0,0
c0ak,425,"500",Clay,2782960,0,0,0
c0ak,807,"500",Hard,2206080,0,0,0
c0ak,418,"500",Hard,2100230,0,0,0
c0ak,6116,"250",Hard,756020,0,0,0
c0ak,717,"250",Clay,661585,0,0,0
c0ak,429,"250",Hard,690135,0,0,0
c0ak,741,"250",Grass,740160,0,0,0
c0ak,4462,"250",Clay,579320,0,0,0
c0ak,7480,"250",Hard,915245,0,0,0
c0ak,499,"250",Hard,661585,0,0,0
c0ak,311,"500",Grass,2255655,0,0,0
c0ak,424,"250",Hard,756020,0,0,0
c0ak,341,"250",Hard,579320,0,0,0
c0ak,496,"250",Hard,724015,0,0,0
c0ak,9410,"250",Hard,1036700,0,0,0
c0ak,4713,"250",Hard,1000630,0,0,0
c0ak,315,"250",Grass,661585,0,0,0
c0ak,7694,"250",Clay,579320,0,0,0
c0ak,360,"250",Clay,579320,0,0,0
c0ak,316,"250",Clay,579320,0,0,0
c0ak,375,"250",Hard,579320,0,0,0
e811,328,"500",Hard,2385100,0,0,0
e811,7485,"250",Hard,690135,0,0,0
e811,329,"500",Hard,1818380,0,0,0
e811,6242,"250",Hard,779780,0,0,0
e811,314,"250",Clay,579320,0,0,0
e811,440,"250",Grass,690135,0,0,0
e811,308,"250",Clay,579320,0,0,0
e811,7290,"250",Clay,579320,0,0,0
e811,495,"500",Hard,2941785,0,0,0
e811,451,"250",Hard,1395875,0,0,0
e811,407,"500",Hard,2134985,0,0,0
e811,301,"250",Hard,661585,0,0,0
e811,336,"250",Hard,661585,0,0,0
e811,4787,"250",Hard,750000,0,0,0
e811,747,"500",Hard,3720165,0,0,0
e811,7581,"250",Hard,1171655,0,0,0
e811,319,"250",Clay,579320,0,0,0
e811,8994,"250",Grass,932135,0,0,0
e811,500,"500",Grass,2255655,0,0,0
e811,321,"250",Grass,734915,0,0,0
e811,322,"250",Clay,579320,0,1,0
e811,8996,"250",Clay,661585,0,0,0
e811,6932,"500",Clay,2100230,0,0,0
e811,506,"250",Clay,642615,0,0,0
e811,9158,"250",Clay,562345,0,0,0
e811,8998,"250",Hard,661585,0,0,0
e811,339,"250",Hard,661585,0,0,0
e811,337,"500",Hard,2470310,0,0,0
e811,439,"250",Clay,579320,0,0,0
e811,414,"500",Clay,1891995,0,0,0
e811,425,"500",Clay,2782960,0,0,0
e811,807,"500",Hard,2206080,0,0,0
e811,418,"500",Hard,2100230,0,0,0
e811,6116,"250",Hard,756020,0,0,0
e811,717,"250",Clay,661585,0,0,0
e811,429,"250",Hard,690135,0,0,0
e811,741,"250",Grass,740160,0,0,0
e811,4462,"250",Clay,579320,0,0,0
e811,7480,"250",Hard,915245,0,0,0
e811,499,"250",Hard,661585,0,0,0
e811,311,"500",Grass,2255655,0,0,0
e811,424,"250",Hard,756020,0,1,0
e811,341,"250",Hard,579320,0,0,0
e811,496,"250",Hard,724015,0,0,0
e811,9410,"250",Hard,1036700,0,0,0
e811,4713,"250",Hard,1000630,0,0,0
e811,315,"250",Grass,661585,0,0,0
e811,7694,"250",Clay,579320,0,0,0
e811,360,"250",Clay,579320,0,0,0
e811,316,"250",Clay,579320,0,0,0
e811,375,"250",Hard,579320,0,0,0
s0n0,328,"500",Hard,2385100,0,0,0
s0n0,7485,"250",Hard,690135,0,0,0
s0n0,329,"500",Hard,1818380,0,0,0
s0n0,6242,"250",Hard,779780,0,0,0
s0n0,314,"250",Clay,579320,0,0,0
s0n0,440,"250",Grass,690135,0,0,0
s0n0,308,"250",Clay,579320,0,0,0
s0n0,7290,"250",Clay,579320,0,0,0
s0n0,495,"500",Hard,2941785,0,0,0
s0n0,451,"250",Hard,1395875,0,0,0
s0n0,407,"500",Hard,2134985,0,0,0
s0n0,301,"250",Hard,661585,0,0,0
s0n0,336,"250",Hard,661585,0,0,0
s0n0,4787,"250",Hard,750000,0,0,0
s0n0,747,"500",Hard,3720165,0,0,0
s0n0,7581,"250",Hard,1171655,0,0,0
s0n0,319,"250",Clay,579320,0,0,0
s0n0,8994,"250",Grass,932135,0,0,0
s0n0,500,"500",Grass,2255655,0,0,0
s0n0,321,"250",Grass,734915,0,0,0
s0n0,322,"250",Clay,579320,0,0,0
s0n0,8996,"250",Clay,661585,0,0,0
s0n0,6932,"500",Clay,2100230,0,0,0
s0n0,506,"250",Clay,642615,0,0,0
s0n0,9158,"250",Clay,562345,0,0,0
s0n0,8998,"250",Hard,661585,1,0,0
s0n0,339,"250",Hard,661585,1,0,0
s0n0,337,"500",Hard,2470310,0,0,0
s0n0,439,"250",Clay,579320,0,0,0
s0n0,414,"500",Clay,1891995,0,0,0
s0n0,425,"500",Clay,2782960,0,0,0
s0n0,807,"500",Hard,2206080,0,0,0
s0n0,418,"500",Hard,2100230,0,0,0
s0n0,6116,"250",Hard,756020,0,0,0
s0n0,717,"250",Clay,661585,0,0,0
s0n0,429,"250",Hard,690135,0,0,0
s0n0,741,"250",Grass,740160,0,0,0
s0n0,4462,"250",Clay,579320,0,0,0
s0n0,7480,"250",Hard,915245,0,0,0
s0n0,499,"250",Hard,661585,0,0,0
s0n0,311,"500",Grass,2255655,0,0,0
s0n0,424,"250",Hard,756020,0,0,0
s0n0,341,"250",Hard,579320,0,0,0
s0n0,496,"250",Hard,724015,0,0,0
s0n0,9410,"250",Hard,1036700,0,0,0
s0n0,4713,"250",Hard,1000630,0,0,0
s0n0,315,"250",Grass,661585,0,0,0
s0n0,7694,"250",Clay,579320,0,0,0
s0n0,360,"250",Clay,579320,0,0,0
s0n0,316,"250",Clay,579320,0,0,0
s0n0,375,"250",Hard,579320,0,0,0
d864,328,"500",Hard,2385100,0,0,0
d864,7485,"250",Hard,690135,0,0,0
d864,329,"500",Hard,1818380,0,0,0
d864,6242,"250",Hard,779780,0,0,0
d864,314,"250",Clay,579320,0,0,0
d864,440,"250",Grass,690135,0,0,0
d864,308,"250",Clay,579320,0,0,0
d864,7290,"250",Clay,579320,0,0,0
d864,495,"500",Hard,2941785,0,0,0
d864,451,"250",Hard,1395875,0,0,0
d864,407,"500",Hard,2134985,0,0,0
d864,301,"250",Hard,661585,0,0,0
d864,336,"250",Hard,661585,0,0,0
d864,4787,"250",Hard,750000,0,0,0
d864,747,"500",Hard,3720165,0,0,0
d864,7581,"250",Hard,1171655,0,1,0
d864,319,"250",Clay,579320,0,0,0
d864,8994,"250",Grass,932135,0,0,0
d864,500,"500",Grass,2255655,0,0,0
d864,321,"250",Grass,734915,0,0,0
d864,322,"250",Clay,579320,0,0,0
d864,8996,"250",Clay,661585,0,0,0
d864,6932,"500",Clay,2100230,0,0,0
d864,506,"250",Clay,642615,0,0,0
d864,9158,"250",Clay,562345,0,0,0
d864,8998,"250",Hard,661585,0,0,0
d864,339,"250",Hard,661585,0,0,0
d864,337,"500",Hard,2470310,0,0,0
d864,439,"250",Clay,579320,0,0,0
d864,414,"500",Clay,1891995,0,0,0
d864,425,"500",Clay,2782960,0,0,0
d864,807,"500",Hard,2206080,0,0,0
d864,418,"500",Hard,2100230,0,0,0
d864,6116,"250",Hard,756020,0,0,0
d864,717,"250",Clay,661585,0,0,0
d864,429,"250",Hard,690135,0,0,0
d864,741,"250",Grass,740160,0,0,0
d864,4462,"250",Clay,579320,0,0,0
d864,7480,"250",Hard,915245,0,0,0
d864,499,"250",Hard,661585,0,0,0
d864,311,"500",Grass,2255655,0,0,0
d864,424,"250",Hard,756020,0,0,0
d864,341,"250",Hard,579320,0,0,0
d864,496,"250",Hard,724015,0,0,0
d864,9410,"250",Hard,1036700,0,1,0
d864,4713,"250",Hard,1000630,0,0,0
d864,315,"250",Grass,661585,0,0,0
d864,7694,"250",Clay,579320,0,0,0
d864,360,"250",Clay,579320,0,0,0
d864,316,"250",Clay,579320,0,0,0
d864,375,"250",Hard,579320,0,0,0
b0cd,328,"500",Hard,2385100,0,0,0
b0cd,7485,"250",Hard,690135,0,0,0
b0cd,329,"500",Hard,1818380,0,0,0
b0cd,6242,"250",Hard,779780,0,0,0
b0cd,314,"250",Clay,579320,0,0,0
b0cd,440,"250",Grass,690135,0,0,0
b0cd,308,"250",Clay,579320,0,0,0
b0cd,7290,"250",Clay,579320,0,0,0
b0cd,495,"500",Hard,2941785,0,0,0
b0cd,451,"250",Hard,1395875,0,0,0
b0cd,407,"500",Hard,2134985,0,0,0
b0cd,301,"250",Hard,661585,0,1,0
b0cd,336,"250",Hard,661585,0,0,0
b0cd,4787,"250",Hard,750000,0,0,0
b0cd,747,"500",Hard,3720165,0,0,0
b0cd,7581,"250",Hard,1171655,0,0,0
b0cd,319,"250",Clay,579320,0,0,0
b0cd,8994,"250",Grass,932135,0,0,0
b0cd,500,"500",Grass,2255655,0,0,0
b0cd,321,"250",Grass,734915,0,0,0
b0cd,322,"250",Clay,579320,0,0,0
b0cd,8996,"250",Clay,661585,0,0,0
b0cd,6932,"500",Clay,2100230,0,0,0
b0cd,506,"250",Clay,642615,0,0,0
b0cd,9158,"250",Clay,562345,0,0,0
b0cd,8998,"250",Hard,661585,0,0,0
b0cd,339,"250",Hard,661585,0,0,0
b0cd,337,"500",Hard,2470310,0,0,0
b0cd,439,"250",Clay,579320,0,0,0
b0cd,414,"500",Clay,1891995,0,0,0
b0cd,425,"500",Clay,2782960,0,0,0
b0cd,807,"500",Hard,2206080,0,0,0
b0cd,418,"500",Hard,2100230,0,0,0
b0cd,6116,"250",Hard,756020,0,0,0
b0cd,717,"250",Clay,661585,0,0,0
b0cd,429,"250",Hard,690135,0,0,0
b0cd,741,"250",Grass,740160,0,0,0
b0cd,4462,"250",Clay,579320,0,0,0
b0cd,7480,"250",Hard,915245,0,0,0
b0cd,499,"250",Hard,661585,0,0,0
b0cd,311,"500",Grass,2255655,0,0,0
b0cd,424,"250",Hard,756020,0,0,0
b0cd,341,"250",Hard,579320,0,0,0
b0cd,496,"250",Hard,724015,0,0,0
b0cd,9410,"250",Hard,1036700,0,0,0
b0cd,4713,"250",Hard,1000630,0,0,0
b0cd,315,"250",Grass,661585,0,0,0
b0cd,7694,"250",Clay,579320,0,0,0
b0cd,360,"250",Clay,579320,0,0,0
b0cd,316,"250",Clay,579320,0,0,0
b0cd,375,"250",Hard,579320,0,0,0
sx91,328,"500",Hard,2385100,0,1,0
sx91,7485,"250",Hard,690135,0,0,0
sx91,329,"500",Hard,1818380,0,0,0
sx91,6242,"250",Hard,779780,0,0,0
sx91,314,"250",Clay,579320,0,1,0
sx91,440,"250",Grass,690135,0,0,0
sx91,308,"250",Clay,579320,0,0,0
sx91,7290,"250",Clay,579320,0,0,0
sx91,495,"500",Hard,2941785,0,0,0
sx91,451,"250",Hard,1395875,0,0,0
sx91,407,"500",Hard,2134985,0,0,0
sx91,301,"250",Hard,661585,0,0,0
sx91,336,"250",Hard,661585,0,0,0
sx91,4787,"250",Hard,750000,0,0,0
sx91,747,"500",Hard,3720165,0,0,0
sx91,7581,"250",Hard,1171655,0,0,0
sx91,319,"250",Clay,579320,0,1,0
sx91,8994,"250",Grass,932135,0,0,0
sx91,500,"500",Grass,2255655,0,0,0
sx91,321,"250",Grass,734915,0,0,0
sx91,322,"250",Clay,579320,0,0,0
sx91,8996,"250",Clay,661585,0,1,0
sx91,6932,"500",Clay,2100230,1,0,0
sx91,506,"250",Clay,642615,0,0,0
sx91,9158,"250",Clay,562345,0,1,0
sx91,8998,"250",Hard,661585,0,0,0
sx91,339,"250",Hard,661585,0,0,0
sx91,337,"500",Hard,2470310,0,0,0
sx91,439,"250",Clay,579320,0,0,0
sx91,414,"500",Clay,1891995,0,1,0
sx91,425,"500",Clay,2782960,0,0,0
sx91,807,"500",Hard,2206080,0,0,0
sx91,418,"500",Hard,2100230,0,0,0
sx91,6116,"250",Hard,756020,0,0,0
sx91,717,"250",Clay,661585,0,0,0
sx91,429,"250",Hard,690135,0,1,0
sx91,741,"250",Grass,740160,0,0,0
sx91,4462,"250",Clay,579320,0,0,0
sx91,7480,"250",Hard,915245,0,0,0
sx91,499,"250",Hard,661585,0,0,0
sx91,311,"500",Grass,2255655,0,0,0
sx91,424,"250",Hard,756020,0,0,0
sx91,341,"250",Hard,579320,0,1,0
sx91,496,"250",Hard,724015,0,0,0
sx91,9410,"250",Hard,1036700,0,0,0
sx91,4713,"250",Hard,1000630,0,0,0
sx91,315,"250",Grass,661585,0,0,0
sx91,7694,"250",Clay,579320,0,0,0
sx91,360,"250",Clay,579320,0,0,0
sx91,316,"250",Clay,579320,0,0,0
sx91,375,"250",Hard,579320,0,0,0
s0aq,328,"500",Hard,2385100,0,0,0
s0aq,7485,"250",Hard,690135,0,0,0
s0aq,329,"500",Hard,1818380,1,1,0
s0aq,6242,"250",Hard,779780,0,0,0
s0aq,314,"250",Clay,579320,0,0,0
s0aq,440,"250",Grass,690135,0,0,0
s0aq,308,"250",Clay,579320,0,0,0
s0aq,7290,"250",Clay,579320,0,0,0
s0aq,495,"500",Hard,2941785,0,0,0
s0aq,451,"250",Hard,1395875,0,0,0
s0aq,407,"500",Hard,2134985,0,0,0
s0aq,301,"250",Hard,661585,0,0,0
s0aq,336,"250",Hard,661585,0,0,0
s0aq,4787,"250",Hard,750000,0,0,0
s0aq,747,"500",Hard,3720165,0,0,0
s0aq,7581,"250",Hard,1171655,0,0,0
s0aq,319,"250",Clay,579320,0,0,0
s0aq,8994,"250",Grass,932135,0,0,0
s0aq,500,"500",Grass,2255655,0,0,0
s0aq,321,"250",Grass,734915,0,0,0
s0aq,322,"250",Clay,579320,0,0,0
s0aq,8996,"250",Clay,661585,0,0,0
s0aq,6932,"500",Clay,2100230,0,0,0
s0aq,506,"250",Clay,642615,0,0,0
s0aq,9158,"250",Clay,562345,0,0,0
s0aq,8998,"250",Hard,661585,0,0,0
s0aq,339,"250",Hard,661585,0,0,0
s0aq,337,"500",Hard,2470310,0,0,0
s0aq,439,"250",Clay,579320,0,0,0
s0aq,414,"500",Clay,1891995,0,0,0
s0aq,425,"500",Clay,2782960,0,0,0
s0aq,807,"500",Hard,2206080,0,0,0
s0aq,418,"500",Hard,2100230,0,0,0
s0aq,6116,"250",Hard,756020,0,0,0
s0aq,717,"250",Clay,661585,0,0,0
s0aq,429,"250",Hard,690135,0,0,0
s0aq,741,"250",Grass,740160,0,0,0
s0aq,4462,"250",Clay,579320,0,0,0
s0aq,7480,"250",Hard,915245,0,0,0
s0aq,499,"250",Hard,661585,0,0,0
s0aq,311,"500",Grass,2255655,0,0,0
s0aq,424,"250",Hard,756020,0,0,0
s0aq,341,"250",Hard,579320,0,0,0
s0aq,496,"250",Hard,724015,0,0,0
s0aq,9410,"250",Hard,1036700,0,0,0
s0aq,4713,"250",Hard,1000630,0,0,0
s0aq,315,"250",Grass,661585,0,0,0
s0aq,7694,"250",Clay,579320,0,0,0
s0aq,360,"250",Clay,579320,0,0,0
s0aq,316,"250",Clay,579320,0,0,0
s0aq,375,"250",Hard,579320,0,0,0
m0oq,328,"500",Hard,2385100,0,0,0
m0oq,7485,"250",Hard,690135,0,0,0
m0oq,329,"500",Hard,1818380,0,0,0
m0oq,6242,"250",Hard,779780,0,0,0
m0oq,314,"250",Clay,579320,0,0,0
m0oq,440,"250",Grass,690135,0,0,0
m0oq,308,"250",Clay,579320,0,0,0
m0oq,7290,"250",Clay,579320,0,0,0
m0oq,495,"500",Hard,2941785,0,0,0
m0oq,451,"250",Hard,1395875,0,0,0
m0oq,407,"500",Hard,2134985,0,0,0
m0oq,301,"250",Hard,661585,0,0,0
m0oq,336,"250",Hard,661585,0,0,0
m0oq,4787,"250",Hard,750000,0,0,0
m0oq,747,"500",Hard,3720165,0,0,0
m0oq,7581,"250",Hard,1171655,0,0,0
m0oq,319,"250",Clay,579320,0,0,0
m0oq,8994,"250",Grass,932135,0,1,0
m0oq,500,"500",Grass,2255655,0,0,0
m0oq,321,"250",Grass,734915,0,0,0
m0oq,322,"250",Clay,579320,0,0,0
m0oq,8996,"250",Clay,661585,0,0,0
m0oq,6932,"500",Clay,2100230,0,0,0
m0oq,506,"250",Clay,642615,0,0,0
m0oq,9158,"250",Clay,562345,0,0,0
m0oq,8998,"250",Hard,661585,1,0,0
m0oq,339,"250",Hard,661585,1,0,0
m0oq,337,"500",Hard,2470310,0,0,0
m0oq,439,"250",Clay,579320,0,0,0
m0oq,414,"500",Clay,1891995,0,0,0
m0oq,425,"500",Clay,2782960,0,0,0
m0oq,807,"500",Hard,2206080,0,0,0
m0oq,418,"500",Hard,2100230,0,0,0
m0oq,6116,"250",Hard,756020,0,0,0
m0oq,717,"250",Clay,661585,0,0,0
m0oq,429,"250",Hard,690135,0,0,0
m0oq,741,"250",Grass,740160,0,0,0
m0oq,4462,"250",Clay,579320,0,0,0
m0oq,7480,"250",Hard,915245,0,0,0
m0oq,499,"250",Hard,661585,0,0,0
m0oq,311,"500",Grass,2255655,0,0,0
m0oq,424,"250",Hard,756020,0,0,0
m0oq,341,"250",Hard,579320,0,0,0
m0oq,496,"250",Hard,724015,0,0,0
m0oq,9410,"250",Hard,1036700,0,0,0
m0oq,4713,"250",Hard,1000630,0,0,0
m0oq,315,"250",Grass,661585,0,0,0
m0oq,7694,"250",Clay,579320,0,0,0
m0oq,360,"250",Clay,579320,0,0,0
m0oq,316,"250",Clay,579320,0,0,0
m0oq,375,"250",Hard,579320,0,0,0
r0a7,328,"500",Hard,2385100,0,0,0
r0a7,7485,"250",Hard,690135,0,0,0
r0a7,329,"500",Hard,1818380,0,0,0
r0a7,6242,"250",Hard,779780,0,0,0
r0a7,314,"250",Clay,579320,0,0,0
r0a7,440,"250",Grass,690135,0,0,0
r0a7,308,"250",Clay,579320,0,0,0
r0a7,7290,"250",Clay,579320,0,0,0
r0a7,495,"500",Hard,2941785,0,0,0
r0a7,451,"250",Hard,1395875,0,0,0
r0a7,407,"500",Hard,2134985,0,0,0
r0a7,301,"250",Hard,661585,0,0,0
r0a7,336,"250",Hard,661585,0,0,0
r0a7,4787,"250",Hard,750000,0,0,0
r0a7,747,"500",Hard,3720165,0,0,0
r0a7,7581,"250",Hard,1171655,0,0,0
r0a7,319,"250",Clay,579320,0,0,0
r0a7,8994,"250",Grass,932135,0,0,0
r0a7,500,"500",Grass,2255655,0,0,0
r0a7,321,"250",Grass,734915,0,0,0
r0a7,322,"250",Clay,579320,0,0,0
r0a7,8996,"250",Clay,661585,0,0,0
r0a7,6932,"500",Clay,2100230,1,1,0
r0a7,506,"250",Clay,642615,0,0,0
r0a7,9158,"250",Clay,562345,0,0,0
r0a7,8998,"250",Hard,661585,0,0,0
r0a7,339,"250",Hard,661585,0,0,0
r0a7,337,"500",Hard,2470310,0,0,0
r0a7,439,"250",Clay,579320,0,0,0
r0a7,414,"500",Clay,1891995,0,0,0
r0a7,425,"500",Clay,2782960,0,0,0
r0a7,807,"500",Hard,2206080,0,0,0
r0a7,418,"500",Hard,2100230,0,0,0
r0a7,6116,"250",Hard,756020,0,0,0
r0a7,717,"250",Clay,661585,0,0,0
r0a7,429,"250",Hard,690135,0,0,0
r0a7,741,"250",Grass,740160,0,0,0
r0a7,4462,"250",Clay,579320,0,0,0
r0a7,7480,"250",Hard,915245,0,0,0
r0a7,499,"250",Hard,661585,0,0,0
r0a7,311,"500",Grass,2255655,0,0,0
r0a7,424,"250",Hard,756020,0,0,0
r0a7,341,"250",Hard,579320,0,0,0
r0a7,496,"250",Hard,724015,0,0,0
r0a7,9410,"250",Hard,1036700,0,0,0
r0a7,4713,"250",Hard,1000630,0,0,0
r0a7,315,"250",Grass,661585,0,0,0
r0a7,7694,"250",Clay,579320,0,0,0
r0a7,360,"250",Clay,579320,0,0,0
r0a7,316,"250",Clay,579320,0,0,0
r0a7,375,"250",Hard,579320,0,0,0
l0cx,328,"500",Hard,2385100,0,0,0
l0cx,7485,"250",Hard,690135,0,1,0
l0cx,329,"500",Hard,1818380,0,0,0
l0cx,6242,"250",Hard,779780,0,0,0
l0cx,314,"250",Clay,579320,0,0,0
l0cx,440,"250",Grass,690135,0,0,0
l0cx,308,"250",Clay,579320,0,0,0
l0cx,7290,"250",Clay,579320,0,0,0
l0cx,495,"500",Hard,2941785,0,0,0
l0cx,451,"250",Hard,1395875,0,0,0
l0cx,407,"500",Hard,2134985,0,0,0
l0cx,301,"250",Hard,661585,0,0,0
l0cx,336,"250",Hard,661585,0,0,0
l0cx,4787,"250",Hard,750000,0,0,0
l0cx,747,"500",Hard,3720165,0,0,0
l0cx,7581,"250",Hard,1171655,0,0,0
l0cx,319,"250",Clay,579320,0,0,0
l0cx,8994,"250",Grass,932135,0,0,0
l0cx,500,"500",Grass,2255655,0,0,0
l0cx,321,"250",Grass,734915,0,0,0
l0cx,322,"250",Clay,579320,0,0,0
l0cx,8996,"250",Clay,661585,0,0,0
l0cx,6932,"500",Clay,2100230,0,0,0
l0cx,506,"250",Clay,642615,0,0,0
l0cx,9158,"250",Clay,562345,0,0,0
l0cx,8998,"250",Hard,661585,0,0,0
l0cx,339,"250",Hard,661585,0,0,0
l0cx,337,"500",Hard,2470310,0,0,0
l0cx,439,"250",Clay,579320,0,0,0
l0cx,414,"500",Clay,1891995,0,0,0
l0cx,425,"500",Clay,2782960,0,0,0
l0cx,807,"500",Hard,2206080,0,0,0
l0cx,418,"500",Hard,2100230,0,0,0
l0cx,6116,"250",Hard,756020,0,0,0
l0cx,717,"250",Clay,661585,0,0,0
l0cx,429,"250",Hard,690135,0,0,0
l0cx,741,"250",Grass,740160,0,0,0
l0cx,4462,"250",Clay,579320,0,0,0
l0cx,7480,"250",Hard,915245,0,0,0
l0cx,499,"250",Hard,661585,0,0,0
l0cx,311,"500",Grass,2255655,0,0,0
l0cx,424,"250",Hard,756020,0,0,0
l0cx,341,"250",Hard,579320,0,0,0
l0cx,496,"250",Hard,724015,0,0,0
l0cx,9410,"250",Hard,1036700,0,0,0
l0cx,4713,"250",Hard,1000630,0,0,0
l0cx,315,"250",Grass,661585,0,0,0
l0cx,7694,"250",Clay,579320,0,1,0
l0cx,360,"250",Clay,579320,0,0,0
