"playercode","EventId","iscritto","Year","date_tournament","EventName","EventType","EventCountry","Surface","TotPrizeMoney","Same_Nationality","Rank","ha_pts_def"
gc88,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,55,0
gc88,424,1,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,1,55,0
mk66,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,63,0
mk66,2843,1,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,63,0
hb64,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,64,0
hb64,2843,1,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,64,0
lb66,301,1,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,65,0
lb66,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,65,0
g628,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,68,0
g628,2843,1,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,68,0
y268,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,69,0
y268,2843,1,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,69,0
mj08,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,71,0
mj08,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,71,0
o449,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,80,0
o449,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,80,0
o449,424,1,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,80,0
o483,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,96,0
o483,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,78,0
o483,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,96,0
o483,2843,1,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,1,78,0
o483,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,96,0
gd64,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,100,0
gd64,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,85,0
gd64,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,100,0
gd64,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,85,0
gd64,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,100,0
f724,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,87,0
f724,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,87,0
bk24,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,90,0
bk24,2843,1,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,90,0
bg23,891,1,2023,"2023-01-02",Pune,250,India,Hard,642735,0,91,0
bg23,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,91,0
s0s1,301,1,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,92,0
s0s1,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,92,0
pd07,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,100,0
pd07,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,100,0
pd07,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,100,0
te30,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,100,0
te30,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,100,0
cf01,891,1,2023,"2023-01-02",Pune,250,India,Hard,642735,0,101,0
cf01,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,101,0
tb69,506,1,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,99,0
tb69,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,102,0
tb69,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,99,0
tb69,2843,1,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,102,0
tb69,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,99,0
a829,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,113,0
a829,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,113,0
a829,499,1,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,113,0
ga36,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,101,0
ga36,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,101,0
g09o,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,105,0
g09o,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,105,0
j386,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,110,0
j386,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,110,0
bt72,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,104,0
bt72,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,104,0
bt72,499,1,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,104,0
t0ap,891,1,2023,"2023-01-02",Pune,250,India,Hard,642735,0,115,0
t0ap,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,115,0
wb32,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,58,0
wb32,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,58,0
wb32,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,58,0
a596,891,1,2023,"2023-01-02",Pune,250,India,Hard,642735,0,121,0
a596,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,153,0
a596,9158,1,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,153,0
a596,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,121,0
a596,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,153,0
r09x,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,122,0
r09x,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,122,0
da31,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,132,0
da31,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,132,0
so20,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,133,0
so20,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,136,0
so20,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,133,0
so20,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,136,0
so20,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,136,0
ki82,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,140,0
ki82,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,140,0
gf95,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,141,0
gf95,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,141,0
s0gr,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,127,0
s0gr,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,127,0
s0gr,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,127,0
gh92,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,124,0
gh92,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,124,0
wb08,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,145,0
wb08,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,145,0
mh30,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,147,0
mh30,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,139,0
mh30,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,139,0
mh30,2843,1,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,1,147,0
mh30,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,139,0
w367,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,130,0
w367,407,1,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,130,0
w367,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,134,0
w367,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,134,0
w367,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,130,0
w367,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,134,0
m0jz,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,149,0
m0jz,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,149,0
sl28,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,150,0
sl28,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,154,0
sl28,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,154,0
sl28,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,150,0
sl28,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,154,0
j551,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,155,0
j551,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,155,0
d994,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,137,0
d994,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,137,0
d994,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,137,0
bo10,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,160,0
bo10,407,1,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,160,0
bo10,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,160,0
k0az,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,122,0
k0az,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,122,0
k0az,499,1,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,1,122,0
mn13,891,1,2023,"2023-01-02",Pune,250,India,Hard,642735,0,159,0
mn13,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,159,0
z0a1,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,168,0
z0a1,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,168,0
p09o,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,162,0
p09o,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,181,0
p09o,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,181,0
p09o,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,162,0
p09o,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,181,0
bi23,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,163,0
bi23,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,163,0
h0bh,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,116,1
h0bh,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,116,1
h0bh,499,1,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,116,1
te16,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,177,1
te16,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,177,1
te16,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,177,1
mw75,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,165,0
mw75,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,165,0
be90,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,185,1
be90,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,185,1
rc04,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,185,0
rc04,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,185,0
rc04,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,185,0
bu54,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,150,1
bu54,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,170,0
bu54,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,150,1
bu54,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,170,0
bu54,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,150,1
c0e9,891,1,2023,"2023-01-02",Pune,250,India,Hard,642735,0,171,0
c0e9,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,171,0
m0ci,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,173,0
m0ci,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,173,0
v0am,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,176,0
v0am,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,176,0
v0am,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,176,0
fa43,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,180,0
fa43,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,177,0
fa43,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,180,0
fa43,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,177,0
n0am,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,178,0
n0am,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,178,0
pd31,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,179,0
pd31,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,179,0
o376,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,182,0
o376,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,182,0
k0dp,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,185,0
k0dp,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,185,0
bi47,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,187,0
bi47,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,187,0
bi47,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,187,0
a0ab,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,191,1
a0ab,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,201,0
a0ab,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,191,1
a0ab,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,201,0
a0ab,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,201,0
s0re,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,165,1
s0re,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,194,0
s0re,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,165,1
s0re,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,194,0
s0re,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,165,1
o513,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,193,0
o513,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,193,0
u120,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,194,0
u120,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,194,0
u120,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,194,0
sn54,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,222,0
sn54,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,222,0
sn54,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,222,0
lc12,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,176,0
lc12,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,176,0
e768,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,192,0
e768,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,205,0
e768,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,1,202,0
e768,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,192,0
e768,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,202,0
e768,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,205,0
e768,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,202,0
n09u,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,208,0
n09u,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,208,0
tc01,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,209,0
tc01,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,1,209,0
ml57,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,212,0
ml57,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,212,0
kc12,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,214,0
kc12,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,214,0
r685,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,215,0
r685,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,215,0
cg33,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,218,0
cg33,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,218,0
j0a4,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,238,0
j0a4,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,238,0
j0a4,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,238,0
h09f,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,208,0
h09f,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,208,0
ta29,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,223,0
ta29,375,1,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,234,0
ta29,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,1,234,0
ta29,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,223,0
ta29,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,234,0
o660,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,224,0
o660,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,224,0
t0a1,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,237,1
t0a1,9158,1,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,1,237,1
t0a1,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,237,1
e873,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,310,1
e873,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,310,1
d0f6,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,222,0
d0f6,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,222,0
bs86,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,230,0
bs86,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,230,0
bs86,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,230,0
bs86,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,230,0
z246,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,229,1
z246,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,229,1
z246,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,229,1
hg86,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,237,0
hg86,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,237,0
b0fv,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,238,0
b0fv,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,238,0
ml73,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,239,0
ml73,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,279,0
ml73,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,279,0
ml73,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,239,0
ml73,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,279,0
f840,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,241,0
f840,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,244,0
f840,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,244,0
f840,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,241,0
f840,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,244,0
ge28,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,242,0
ge28,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,242,0
ld22,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,242,0
ld22,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,242,0
ch12,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,248,0
ch12,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,248,0
g0gd,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,250,1
g0gd,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,250,1
f0f1,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,252,0
f0f1,375,1,2023,"2023-02-06",Montpellier,250,France,Hard,562815,1,163,0
f0f1,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,252,0
f0f1,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,163,0
f0f1,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,163,0
hc21,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,253,0
hc21,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,253,0
t0dm,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,255,1
t0dm,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,255,1
m0jf,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,251,0
m0jf,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,255,0
m0jf,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,251,0
m0jf,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,255,0
cg07,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,257,0
cg07,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,257,0
h756,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,245,0
h756,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,245,0
h756,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,245,0
m0e1,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,273,0
m0e1,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,273,0
m0e1,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,273,0
g983,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,262,0
g983,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,262,0
f0bt,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,262,0
f0bt,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,271,0
f0bt,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,262,0
f0bt,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,271,0
f0bt,424,1,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,271,0
sy67,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,259,0
sy67,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,264,0
sy67,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,259,0
sy67,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,264,0
sl08,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,223,1
sl08,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,223,1
sl08,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,1,223,1
g0ao,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,268,0
g0ao,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,266,0
g0ao,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,268,0
g0ao,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,266,0
g0ao,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,266,0
s0gz,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,270,0
s0gz,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,267,0
s0gz,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,270,1
s0gz,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,270,0
s0gz,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,270,1
s0gz,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,267,0
s0gz,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,270,1
rb60,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,280,0
rb60,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,280,0
rb60,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,280,0
